Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
huH-1	LIHC	digestive_system	liver	0.396	0.881
MFE-319	UCEC	urogenital_system	endometrium	0.396	0.682
NCI-H1623	LUAD	lung	lung_NSCLC_adenocarcinoma	0.397	0.883
NCI-H2595	MESO	lung	mesothelioma	0.399	0.865
MDA-MB-361	BRCA	breast	breast	0.4	0.915
KMRC-1	KIRC	kidney	kidney	0.404	0.905
NCI-H2085	LUAD	lung	lung_NSCLC_adenocarcinoma	0.416	0.904
KYSE-140	ESCA	aero_digestive_tract	oesophagus	0.418	0.898
NCI-H841	SCLC	lung	lung_small_cell_carcinoma	0.419	0.915
201T	LUAD	lung	lung_NSCLC_adenocarcinoma	0.422	0.885
KELLY	NB	nervous_system	neuroblastoma	0.423	0.932
NH-12	NB	nervous_system	neuroblastoma	0.425	0.9
SW982	UNCLASSIFIED	soft_tissue	soft_tissue_other	0.426	0.913
LC-1-sq	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	0.428	0.894
SU-DHL-5	DLBC	blood	B_cell_lymphoma	0.429	0.972
SK-GT-2	STAD	digestive_system	stomach	0.429	0.909
YKG-1	GBM	nervous_system	glioma	0.43	0.916
HO-1-u-1	HNSC	aero_digestive_tract	head_and_neck	0.433	0.925
CHSA8926	UNCLASSIFIED	bone	chondrosarcoma	0.434	0.868
NCI-H2869	MESO	lung	mesothelioma	0.435	0.887
CCF-STTG1	GBM	nervous_system	glioma	0.437	0.917
SU-DHL-6	DLBC	blood	B_cell_lymphoma	0.442	0.976
SLVL	DLBC	blood	B_cell_lymphoma	0.443	0.911
HARA	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	0.445	0.898
TOV-112D	OV	urogenital_system	ovary	0.449	0.92
MES-SA	UNCLASSIFIED	urogenital_system	uterus	0.452	0.947
HUH-6-clone5	UNCLASSIFIED	digestive_system	liver	0.453	0.876
A427	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.453	0.919
NEC8	UNCLASSIFIED	urogenital_system	testis	0.453	0.948
H4	LGG	nervous_system	glioma	0.457	0.924
MS751	CESC	urogenital_system	cervix	0.458	0.935
MC-1010	UNCLASSIFIED	blood	acute_myeloid_leukaemia	0.459	0.905
TE-11	ESCA	aero_digestive_tract	oesophagus	0.461	0.937
FU-OV-1	OV	urogenital_system	ovary	0.464	0.885
CCRF-CEM	ALL	blood	lymphoblastic_leukemia	0.467	0.952
A704	KIRC	kidney	kidney	0.471	0.928
EMC-BAC-1	LUAD	lung	lung_NSCLC_adenocarcinoma	0.475	0.905
THP-1	LAML	blood	acute_myeloid_leukaemia	0.477	0.941
SW48	COREAD	digestive_system	large_intestine	0.48	0.925
HT-1376	BLCA	urogenital_system	bladder	0.481	0.901
NCI-H2405	LUAD	lung	lung_NSCLC_adenocarcinoma	0.483	0.91
IOSE-523(-)	UNCLASSIFIED	urogenital_system	ovary	0.484	0.94
SK-OV-3	OV	urogenital_system	ovary	0.485	0.894
ES6	UNCLASSIFIED	bone	ewings_sarcoma	0.488	0.896
IOSE-75-16SV40	UNCLASSIFIED	urogenital_system	ovary	0.497	0.924
TGW	NB	nervous_system	neuroblastoma	0.5	0.952
697	UNCLASSIFIED	blood	lymphoblastic_leukemia	0.501	0.965
SNU-61	COREAD	digestive_system	large_intestine	0.501	0.89
DMS-114	SCLC	lung	lung_small_cell_carcinoma	0.503	0.907
IST-MEL1	SKCM	skin	melanoma	0.507	0.903
NCI-H1155	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.507	0.96
EW-16	UNCLASSIFIED	bone	ewings_sarcoma	0.513	0.922
KYSE-450	ESCA	aero_digestive_tract	oesophagus	0.515	0.938
MFE-296	UCEC	urogenital_system	endometrium	0.529	0.92
UWB1.289	OV	urogenital_system	ovary	0.545	0.876
NU-DUL-1	DLBC	blood	B_cell_lymphoma	0.547	0.968
EHEB	CLL	blood	lymphoid_neoplasm_other	0.549	0.882
NCI-H1341	SCLC	lung	lung_small_cell_carcinoma	0.561	0.959
OCI-M1	LAML	blood	acute_myeloid_leukaemia	0.563	0.979
U-118-MG	GBM	nervous_system	glioma	0.57	0.915
CTV-1	LAML	blood	acute_myeloid_leukaemia	0.574	0.97
D-423MG	GBM	nervous_system	glioma	0.581	0.909
COLO-680N	ESCA	aero_digestive_tract	oesophagus	0.583	0.913
OVCAR-8	OV	urogenital_system	ovary	0.585	0.953
QGP-1	UNCLASSIFIED	pancreas	pancreas	0.593	0.872
MSTO-211H	MESO	lung	mesothelioma	0.602	0.952
NCI-H2461	MESO	lung	mesothelioma	0.603	0.907
SK-N-SH	NB	nervous_system	neuroblastoma	0.605	0.939
OE19	ESCA	aero_digestive_tract	oesophagus	0.615	0.922
DoTc2-4510	CESC	urogenital_system	cervix	0.616	0.946
HCC1395	BRCA	breast	breast	0.617	0.913
NOS-1	UNCLASSIFIED	bone	osteosarcoma	0.62	0.912
EN	UCEC	urogenital_system	endometrium	0.626	0.908
EVSA-T	BRCA	breast	breast	0.63	0.963
KARPAS-1106P	DLBC	blood	B_cell_lymphoma	0.631	0.969
IOSE-364(-)	UNCLASSIFIED	urogenital_system	ovary	0.632	0.948
ST486	UNCLASSIFIED	blood	Burkitt_lymphoma	0.637	0.959
NCI-H727	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	0.647	0.874
MDA-MB-415	BRCA	breast	breast	0.649	0.902
D-392MG	GBM	nervous_system	glioma	0.658	0.902
SBC-3	SCLC	lung	lung_small_cell_carcinoma	0.661	0.956
NCC021	KIRC	kidney	kidney	0.667	0.922
HC-1	UNCLASSIFIED	blood	hairy_cell_leukaemia	0.668	0.949
L-363	MM	blood	myeloma	0.677	0.965
MCC26	UNCLASSIFIED	skin	Merkel_cell_carcinoma	0.678	0.911
BT-20	BRCA	breast	breast	0.684	0.916
KG-1	LAML	blood	acute_myeloid_leukaemia	0.688	0.961
NCI-H630	COREAD	digestive_system	large_intestine	0.69	0.934
HeLa	CESC	urogenital_system	cervix	0.691	0.951
TC-YIK	UNCLASSIFIED	urogenital_system	cervix	0.699	0.965
MC-IXC	NB	nervous_system	neuroblastoma	0.7	0.992
J-RT3-T3-5	UNCLASSIFIED	blood	lymphoblastic_T_cell_leukaemia	0.701	0.964
TE-5	ESCA	aero_digestive_tract	oesophagus	0.707	0.927
GI-1	LGG	nervous_system	glioma	0.708	0.951
NB17	NB	nervous_system	neuroblastoma	0.722	0.929
Mo-T	UNCLASSIFIED	blood	hairy_cell_leukaemia	0.723	0.944
ESO26	ESCA	aero_digestive_tract	oesophagus	0.731	0.955
HCC1569	BRCA	breast	breast	0.739	0.911
LC-2-ad	LUAD	lung	lung_NSCLC_adenocarcinoma	0.757	0.946
NCI-H2110	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.76	0.946
RPMI-8866	LCML	blood	chronic_myeloid_leukaemia	0.772	0.96
OVCAR-3	OV	urogenital_system	ovary	0.779	0.937
NCI-H1048	SCLC	lung	lung_small_cell_carcinoma	0.791	0.965
S-117	UNCLASSIFIED	thyroid	thyroid	0.801	0.914
JAR	UNCLASSIFIED	urogenital_system	urogenital_system_other	0.804	0.954
ESS-1	UNCLASSIFIED	urogenital_system	endometrium	0.805	0.965
MOLT-4	ALL	blood	lymphoblastic_leukemia	0.811	0.98
NCI-H1395	LUAD	lung	lung_NSCLC_adenocarcinoma	0.812	0.916
EW-1	UNCLASSIFIED	bone	ewings_sarcoma	0.813	0.963
EFO-21	OV	urogenital_system	ovary	0.818	0.908
MCF7	BRCA	breast	breast	0.82	0.947
Sarc9371	UNCLASSIFIED	bone	bone_other	0.82	0.895
NCI-H510A	SCLC	lung	lung_small_cell_carcinoma	0.827	0.964
8-MG-BA	GBM	nervous_system	glioma	0.832	0.961
Becker	GBM	nervous_system	glioma	0.832	0.938
NB6	NB	nervous_system	neuroblastoma	0.833	0.927
NMC-G1	LGG	nervous_system	glioma	0.835	0.927
RH-1	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	0.848	0.977
LB647-SCLC	SCLC	lung	lung_small_cell_carcinoma	0.852	0.939
MLMA	UNCLASSIFIED	blood	hairy_cell_leukaemia	0.853	0.953
Detroit562	HNSC	aero_digestive_tract	head_and_neck	0.858	0.959
IM-9	MM	blood	myeloma	0.859	0.973
AM-38	GBM	nervous_system	glioma	0.872	0.952
KATOIII	STAD	digestive_system	stomach	0.878	0.966
EFM-192A	BRCA	breast	breast	0.879	0.942
DJM-1	UNCLASSIFIED	skin	skin_other	0.885	0.957
CaR-1	COREAD	digestive_system	large_intestine	0.903	0.906
HCC1187	BRCA	breast	breast	0.904	0.963
DMS-273	SCLC	lung	lung_small_cell_carcinoma	0.919	0.951
CAL-54	KIRC	kidney	kidney	0.919	0.776
42-MG-BA	GBM	nervous_system	glioma	0.92	0.949
MOLM-13	LAML	blood	acute_myeloid_leukaemia	0.922	0.965
L-540	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.925	0.972
TE-1	ESCA	aero_digestive_tract	oesophagus	0.934	0.929
SF295	GBM	nervous_system	glioma	0.955	0.949
UACC-62	SKCM	skin	melanoma	0.965	0.96
NB1	NB	nervous_system	neuroblastoma	0.965	0.947
A3-KAW	DLBC	blood	B_cell_lymphoma	0.979	0.987
TUR	DLBC	blood	B_cell_lymphoma	0.981	0.969
LB996-RCC	KIRC	kidney	kidney	0.989	0.782
NCI-H1693	LUAD	lung	lung_NSCLC_adenocarcinoma	0.996	0.903
NCI-H2591	MESO	lung	mesothelioma	1.01	0.77
NCI-H1688	SCLC	lung	lung_small_cell_carcinoma	1.01	0.949
COLO-668	SCLC	lung	lung_small_cell_carcinoma	1.01	0.96
NCI-H1568	LUAD	lung	lung_NSCLC_adenocarcinoma	1.02	0.935
KMS-11	MM	blood	myeloma	1.02	0.98
VMRC-LCD	LUAD	lung	lung_NSCLC_adenocarcinoma	1.03	0.982
A673	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	1.03	0.974
PCI-15A	HNSC	aero_digestive_tract	head_and_neck	1.04	0.96
Calu-6	LUAD	lung	lung_NSCLC_adenocarcinoma	1.05	0.946
KP-1N	PAAD	pancreas	pancreas	1.07	0.957
Hs-683	LGG	nervous_system	glioma	1.07	0.961
NCI-H2023	LUAD	lung	lung_NSCLC_adenocarcinoma	1.09	0.784
GOTO	NB	nervous_system	neuroblastoma	1.09	0.949
TE-10	ESCA	aero_digestive_tract	oesophagus	1.1	0.966
RO82-W-1	THCA	thyroid	thyroid	1.11	0.935
RT4	BLCA	urogenital_system	bladder	1.11	0.957
NCI-H520	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	1.12	0.96
GB-1	GBM	nervous_system	glioma	1.12	0.945
CRO-AP2	DLBC	blood	B_cell_lymphoma	1.12	0.98
SU-DHL-16	DLBC	blood	B_cell_lymphoma	1.13	0.998
NY	UNCLASSIFIED	bone	osteosarcoma	1.14	0.965
SNB75	GBM	nervous_system	glioma	1.14	0.921
PA-1	UNCLASSIFIED	urogenital_system	ovary	1.15	0.991
MEC-1	UNCLASSIFIED	blood	B_cell_leukemia	1.15	0.961
OE33	ESCA	aero_digestive_tract	oesophagus	1.16	0.946
DEL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	1.19	0.991
HCC1428	BRCA	breast	breast	1.19	0.956
VMRC-RCZ	KIRC	kidney	kidney	1.19	0.949
TGBC1TKB	UNCLASSIFIED	digestive_system	biliary_tract	1.21	0.967
NCI-H596	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	1.22	0.939
H3255	LUAD	lung	lung_NSCLC_adenocarcinoma	1.23	0.948
NCI-H522	LUAD	lung	lung_NSCLC_adenocarcinoma	1.24	0.949
MOLT-16	ALL	blood	lymphoblastic_T_cell_leukaemia	1.24	0.991
U-87-MG	GBM	nervous_system	glioma	1.25	0.95
SU-DHL-10	DLBC	blood	B_cell_lymphoma	1.25	0.999
SCC-15	HNSC	aero_digestive_tract	head_and_neck	1.25	0.935
COR-L95	SCLC	lung	lung_small_cell_carcinoma	1.26	0.951
OCI-LY7	DLBC	blood	B_cell_lymphoma	1.27	0.999
LB831-BLC	BLCA	urogenital_system	bladder	1.27	0.966
ETK-1	UNCLASSIFIED	digestive_system	biliary_tract	1.28	0.955
SW13	ACC	kidney	adrenal_gland	1.29	0.83
JM1	DLBC	blood	B_cell_lymphoma	1.32	0.984
DSH1	BLCA	urogenital_system	bladder	1.32	0.974
COLO-800	SKCM	skin	melanoma	1.33	0.972
QIMR-WIL	LAML	blood	acute_myeloid_leukaemia	1.33	0.973
NCI-H1694	SCLC	lung	lung_small_cell_carcinoma	1.33	0.969
KMRC-20	KIRC	kidney	kidney	1.34	0.967
OSC-20	HNSC	aero_digestive_tract	head_and_neck	1.36	0.814
VCaP	PRAD	urogenital_system	prostate	1.37	0.966
ECC10	UNCLASSIFIED	digestive_system	stomach	1.37	0.966
Farage	DLBC	blood	B_cell_lymphoma	1.38	0.989
CAL-51	BRCA	breast	breast	1.38	0.984
NCI-N87	STAD	digestive_system	stomach	1.38	0.93
NCI-H2452	MESO	lung	mesothelioma	1.39	0.952
KNS-81-FD	LGG	nervous_system	glioma	1.39	0.939
P12-ICHIKAWA	ALL	blood	lymphoblastic_T_cell_leukaemia	1.4	0.995
TE-9	ESCA	aero_digestive_tract	oesophagus	1.4	0.966
HGC-27	STAD	digestive_system	stomach	1.4	0.987
MRK-nu-1	BRCA	breast	breast	1.42	0.979
CESS	LAML	blood	acute_myeloid_leukaemia	1.42	0.986
NCI-H2030	LUAD	lung	lung_NSCLC_adenocarcinoma	1.43	0.824
HuO9	UNCLASSIFIED	bone	osteosarcoma	1.43	0.961
NCI-H2227	SCLC	lung	lung_small_cell_carcinoma	1.43	0.959
Saos-2	UNCLASSIFIED	bone	osteosarcoma	1.44	0.934
T98G	GBM	nervous_system	glioma	1.46	0.979
NCI-H1781	LUAD	lung	lung_NSCLC_adenocarcinoma	1.46	0.971
MC116	DLBC	blood	B_cell_lymphoma	1.46	1
D-283MED	MB	nervous_system	medulloblastoma	1.47	0.981
MFM-223	BRCA	breast	breast	1.47	0.973
NCI-H647	UNCLASSIFIED	lung	lung_NSCLC_not_specified	1.48	0.968
KYAE-1	ESCA	aero_digestive_tract	oesophagus	1.48	0.962
G-402	UNCLASSIFIED	soft_tissue	soft_tissue_other	1.49	0.944
ZR-75-30	BRCA	breast	breast	1.49	0.925
RH-18	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	1.52	0.959
CW-2	COREAD	digestive_system	large_intestine	1.54	0.965
Ramos-2G6-4C10	UNCLASSIFIED	blood	Burkitt_lymphoma	1.58	0.988
SUP-M2	UNCLASSIFIED	blood	anaplastic_large_cell_lymphoma	1.61	0.997
SW1573	LUAD	lung	lung_NSCLC_adenocarcinoma	1.61	0.945
LU-135	SCLC	lung	lung_small_cell_carcinoma	1.61	0.991
22RV1	PRAD	urogenital_system	prostate	1.64	0.954
ES4	UNCLASSIFIED	bone	ewings_sarcoma	1.65	0.961
P32-ISH	UNCLASSIFIED	blood	Burkitt_lymphoma	1.68	0.998
SJRH30	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	1.72	0.973
SU-DHL-4	DLBC	blood	B_cell_lymphoma	1.74	1
HT-1197	BLCA	urogenital_system	bladder	1.75	0.96
KE-37	ALL	blood	lymphoblastic_leukemia	1.75	0.997
HH	UNCLASSIFIED	blood	T_cell_leukemia	1.76	0.949
HDLM-2	UNCLASSIFIED	blood	Hodgkin_lymphoma	1.76	0.978
BL-41	UNCLASSIFIED	blood	Burkitt_lymphoma	1.76	0.997
NB10	NB	nervous_system	neuroblastoma	1.76	0.978
NCI-H64	SCLC	lung	lung_small_cell_carcinoma	1.79	0.998
SBC-5	SCLC	lung	lung_small_cell_carcinoma	1.79	0.993
PC-3	PRAD	urogenital_system	prostate	1.8	0.959
HCC-827	LUAD	lung	lung_NSCLC_adenocarcinoma	1.81	0.964
PCI-30	HNSC	aero_digestive_tract	head_and_neck	1.82	0.958
JVM-2	CLL	blood	lymphoid_neoplasm_other	1.84	0.959
RCC10RGB	KIRC	kidney	kidney	1.84	0.904
KP-N-YN	NB	nervous_system	neuroblastoma	1.84	0.968
PC-14	LUAD	lung	lung_NSCLC_adenocarcinoma	1.85	0.987
KARPAS-45	ALL	blood	lymphoblastic_leukemia	1.85	0.992
KARPAS-231	UNCLASSIFIED	blood	B_cell_leukemia	1.88	0.997
KLE	UCEC	urogenital_system	endometrium	1.91	0.935
SR	UNCLASSIFIED	blood	lymphoid_neoplasm_other	1.94	0.987
NCI-H2342	LUAD	lung	lung_NSCLC_adenocarcinoma	2.02	0.97
ALL-SIL	ALL	blood	T_cell_leukemia	2.03	0.991
NCI-H187	SCLC	lung	lung_small_cell_carcinoma	2.09	0.973
CRO-AP3	UNCLASSIFIED	blood	B_cell_lymphoma	2.12	0.993
IST-SL2	SCLC	lung	lung_small_cell_carcinoma	2.12	0.981
TC-71	UNCLASSIFIED	bone	ewings_sarcoma	2.13	0.993
MPP-89	MESO	lung	mesothelioma	2.21	0.958
SAS	HNSC	aero_digestive_tract	head_and_neck	2.25	0.973
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	2.26	0.97
SW900	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	2.28	0.865
WSU-NHL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	2.31	0.991
SBC-1	SCLC	lung	lung_small_cell_carcinoma	2.32	0.984
BALL-1	UNCLASSIFIED	blood	B_cell_leukemia	2.34	1
5637	BLCA	urogenital_system	bladder	2.36	0.989
GA-10	UNCLASSIFIED	blood	Burkitt_lymphoma	2.38	0.994
RF-48	STAD	digestive_system	stomach	2.4	0.973
KARPAS-422	DLBC	blood	B_cell_lymphoma	2.4	0.983
RCH-ACV	UNCLASSIFIED	blood	B_cell_leukemia	2.45	0.995
LOUCY	ALL	blood	lymphoblastic_T_cell_leukaemia	2.48	0.996
TCCSUP	BLCA	urogenital_system	bladder	2.48	0.973
NALM-6	UNCLASSIFIED	blood	B_cell_leukemia	2.51	0.994
MHH-PREB-1	UNCLASSIFIED	blood	B_cell_leukemia	2.51	0.991
MONO-MAC-6	LAML	blood	acute_myeloid_leukaemia	2.55	0.979
P30-OHK	ALL	blood	lymphoblastic_leukemia	2.57	0.995
NAMALWA	UNCLASSIFIED	blood	Burkitt_lymphoma	2.58	0.994
RPMI-8402	ALL	blood	lymphoblastic_T_cell_leukaemia	2.6	0.994
WIL2-NS	UNCLASSIFIED	blood	lymphoid_neoplasm_other	2.66	0.996
SK-PN-DW	UNCLASSIFIED	bone	ewings_sarcoma	2.66	0.981
NCI-H226	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	2.71	0.98
CMK	LAML	blood	acute_myeloid_leukaemia	2.77	0.995
A2780	UNCLASSIFIED	urogenital_system	ovary	2.78	0.982
DB	DLBC	blood	B_cell_lymphoma	2.78	0.976
NCI-H847	SCLC	lung	lung_small_cell_carcinoma	2.81	0.997
BT-474	BRCA	breast	breast	2.82	0.977
LN-405	GBM	nervous_system	glioma	2.83	0.968
GRANTA-519	DLBC	blood	B_cell_lymphoma	2.83	0.991
CAL-120	BRCA	breast	breast	2.86	0.966
NCI-H28	MESO	lung	mesothelioma	2.9	0.964
NCI-H1651	LUAD	lung	lung_NSCLC_adenocarcinoma	2.95	0.98
UDSCC2	UNCLASSIFIED	aero_digestive_tract	head_and_neck	2.99	0.959
no-11	LGG	nervous_system	glioma	3.02	0.97
NB13	NB	nervous_system	neuroblastoma	3.04	0.993
BC-1	DLBC	blood	B_cell_lymphoma	3.06	0.995
Sci-1	UNCLASSIFIED	blood	B_cell_lymphoma	3.07	0.996
TI-73	UNCLASSIFIED	bone	osteosarcoma	3.07	0.98
HEC-1	UCEC	urogenital_system	endometrium	3.08	0.988
EW-7	UNCLASSIFIED	bone	ewings_sarcoma	3.12	0.994
HSC-39	STAD	digestive_system	stomach	3.15	0.995
Jurkat	ALL	blood	T_cell_leukemia	3.16	0.997
TASK1	UNCLASSIFIED	nervous_system	nervous_system_other	3.17	0.995
LK-2	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	3.18	0.99
KYM-1	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	3.25	0.941
EJM	MM	blood	lymphoid_neoplasm_other	3.29	0.996
L-1236	UNCLASSIFIED	blood	Hodgkin_lymphoma	3.34	0.996
D-247MG	GBM	nervous_system	glioma	3.37	0.965
NBsusSR	UNCLASSIFIED	nervous_system	neuroblastoma	3.42	0.993
ES3	UNCLASSIFIED	bone	ewings_sarcoma	3.43	0.984
LC4-1	ALL	blood	lymphoblastic_leukemia	3.43	0.981
HCC2157	BRCA	breast	breast	3.48	0.984
COLO-320-HSR	COREAD	digestive_system	large_intestine	3.48	0.995
NCI-H810	UNCLASSIFIED	lung	lung_NSCLC_large_cell	3.5	0.99
MDA-MB-330	BRCA	breast	breast	3.5	0.979
IMR-5	NB	nervous_system	neuroblastoma	3.52	0.996
WSU-DLCL2	DLBC	blood	B_cell_lymphoma	3.58	0.997
SW1783	LGG	nervous_system	glioma	3.59	0.993
RPMI-2650	HNSC	aero_digestive_tract	head_and_neck	3.63	0.983
Daudi	UNCLASSIFIED	blood	Burkitt_lymphoma	3.68	0.995
OPM-2	MM	blood	myeloma	3.7	0.998
SNG-M	UCEC	urogenital_system	endometrium	3.71	0.989
SU-DHL-8	DLBC	blood	B_cell_lymphoma	3.72	0.992
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	3.72	0.975
DOHH-2	DLBC	blood	B_cell_lymphoma	3.74	0.99
JEG-3	UNCLASSIFIED	urogenital_system	urogenital_system_other	3.77	0.993
RS4-11	ALL	blood	leukemia	3.81	0.993
BE-13	ALL	blood	lymphoblastic_leukemia	3.83	0.992
KM-H2	UNCLASSIFIED	blood	Hodgkin_lymphoma	3.91	0.996
ATN-1	ALL	blood	lymphoblastic_T_cell_leukaemia	3.92	0.992
DG-75	UNCLASSIFIED	blood	Burkitt_lymphoma	3.92	0.988
Calu-3	LUAD	lung	lung_NSCLC_adenocarcinoma	4.07	0.975
NCI-H211	SCLC	lung	lung_small_cell_carcinoma	4.16	0.991
LCLC-103H	UNCLASSIFIED	lung	lung_NSCLC_large_cell	4.16	0.945
MKN1	UNCLASSIFIED	digestive_system	stomach	4.16	0.923
CAL-72	UNCLASSIFIED	bone	osteosarcoma	4.18	0.98
JiyoyeP-2003	UNCLASSIFIED	blood	Burkitt_lymphoma	4.19	0.996
GDM-1	LAML	blood	acute_myeloid_leukaemia	4.22	0.992
JEKO-1	DLBC	blood	B_cell_lymphoma	4.23	0.992
SUP-HD1	UNCLASSIFIED	blood	Hodgkin_lymphoma	4.25	0.992
NCI-H1105	SCLC	lung	lung_small_cell_carcinoma	4.27	0.998
SNU-1	STAD	digestive_system	stomach	4.27	0.988
PC-3_[JPC-3]	LUAD	lung	lung_NSCLC_adenocarcinoma	4.28	0.973
PF-382	ALL	blood	lymphoblastic_T_cell_leukaemia	4.3	0.996
SCC-9	HNSC	aero_digestive_tract	head_and_neck	4.38	0.976
REH	UNCLASSIFIED	blood	B_cell_leukemia	4.38	0.992
UACC-893	BRCA	breast	breast	4.4	0.894
GR-ST	ALL	blood	lymphoblastic_leukemia	4.51	0.98
SK-NEP-1	UNCLASSIFIED	kidney	kidney	4.55	0.993
LP-1	MM	blood	myeloma	4.57	0.998
BT-549	BRCA	breast	breast	4.57	0.97
NCI-H146	SCLC	lung	lung_small_cell_carcinoma	4.6	0.999
IST-SL1	SCLC	lung	lung_small_cell_carcinoma	4.62	0.989
ES7	UNCLASSIFIED	bone	ewings_sarcoma	4.63	0.989
EB2	UNCLASSIFIED	blood	Burkitt_lymphoma	4.69	0.995
SUP-T1	ALL	blood	lymphoblastic_T_cell_leukaemia	4.71	0.995
NCI-H524	SCLC	lung	lung_small_cell_carcinoma	4.73	0.995
EW-3	UNCLASSIFIED	bone	ewings_sarcoma	4.78	0.984
COR-L279	SCLC	lung	lung_small_cell_carcinoma	4.85	0.996
TK	DLBC	blood	B_cell_lymphoma	4.85	0.995
RPMI-6666	UNCLASSIFIED	blood	Hodgkin_lymphoma	4.88	0.981
U031	KIRC	kidney	kidney	4.9	0.934
NB(TU)1-10	NB	nervous_system	neuroblastoma	4.99	0.997
KYSE-50	ESCA	aero_digestive_tract	oesophagus	5.03	0.995
SNU-16	STAD	digestive_system	stomach	5.03	0.996
CAS-1	GBM	nervous_system	glioma	5.13	0.974
ES5	UNCLASSIFIED	bone	ewings_sarcoma	5.14	0.985
HT	DLBC	blood	B_cell_lymphoma	5.15	0.995
NCI-H1770	UNCLASSIFIED	lung	lung_NSCLC_not_specified	5.32	0.997
VAL	DLBC	blood	B_cell_lymphoma	5.37	0.992
ARH-77	MM	blood	myeloma	5.39	0.993
MS-1	SCLC	lung	lung_small_cell_carcinoma	5.4	0.996
MDA-MB-157	BRCA	breast	breast	5.41	0.991
EW-22	UNCLASSIFIED	bone	ewings_sarcoma	5.44	0.993
RL	DLBC	blood	B_cell_lymphoma	5.46	0.995
MFE-280	UCEC	urogenital_system	endometrium	5.54	0.98
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	5.54	0.969
COLO-684	UCEC	urogenital_system	endometrium	5.55	0.987
U-698-M	UNCLASSIFIED	blood	B_cell_leukemia	5.65	0.992
KNS-42	LGG	nervous_system	glioma	5.72	0.984
HCC38	BRCA	breast	breast	5.76	0.989
Raji	UNCLASSIFIED	blood	Burkitt_lymphoma	5.8	0.995
NB7	NB	nervous_system	neuroblastoma	5.86	0.991
NCI-H720	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	5.93	0.996
SUP-B8	UNCLASSIFIED	blood	B_cell_leukemia	5.99	0.993
NCI-H1648	LUAD	lung	lung_NSCLC_adenocarcinoma	6.01	0.941
NCI-H209	SCLC	lung	lung_small_cell_carcinoma	6.03	0.99
T84	COREAD	digestive_system	large_intestine	6.11	0.992
NCI-H82	SCLC	lung	lung_small_cell_carcinoma	6.18	0.995
NCI-H526	SCLC	lung	lung_small_cell_carcinoma	6.21	0.995
SK-ES-1	UNCLASSIFIED	bone	ewings_sarcoma	6.22	0.99
EW-24	UNCLASSIFIED	bone	ewings_sarcoma	6.45	0.997
TT	THCA	thyroid	thyroid	6.46	0.909
M059J	GBM	nervous_system	glioma	6.52	0.99
L-428	UNCLASSIFIED	blood	Hodgkin_lymphoma	6.72	0.997
CHP-126	NB	nervous_system	neuroblastoma	6.76	0.993
NCI-H1876	SCLC	lung	lung_small_cell_carcinoma	6.84	0.993
COR-L321	UNCLASSIFIED	lung	lung_other	6.87	0.994
MDA-MB-453	BRCA	breast	breast	7.03	0.99
CA46	UNCLASSIFIED	blood	Burkitt_lymphoma	7.14	0.991
LNCaP-Clone-FGC	PRAD	urogenital_system	prostate	7.16	0.989
NCI-H446	SCLC	lung	lung_small_cell_carcinoma	7.17	0.991
EW-11	UNCLASSIFIED	bone	ewings_sarcoma	7.19	0.982
CPC-N	SCLC	lung	lung_small_cell_carcinoma	7.19	0.991
NCI-H1838	LUAD	lung	lung_NSCLC_adenocarcinoma	7.2	0.932
EW-18	UNCLASSIFIED	bone	ewings_sarcoma	7.23	0.992
LU-134-A	SCLC	lung	lung_small_cell_carcinoma	7.24	0.992
RC-K8	DLBC	blood	B_cell_lymphoma	7.29	0.998
NCI-H1435	LUAD	lung	lung_NSCLC_adenocarcinoma	7.56	0.997
NCI-H835	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	7.76	0.996
CHP-134	NB	nervous_system	neuroblastoma	7.79	0.984
RH-41	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	7.91	0.981
CADO-ES1	UNCLASSIFIED	bone	ewings_sarcoma	8.14	0.994
