Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
NB6	NB	nervous_system	neuroblastoma	39.9	0.98
D-336MG	LGG	nervous_system	glioma	40.7	0.978
H-EMC-SS	UNCLASSIFIED	bone	chondrosarcoma	41	0.978
CP66-MEL	SKCM	skin	melanoma	41.2	0.985
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	41.3	0.983
SIMA	NB	nervous_system	neuroblastoma	41.3	0.985
KLE	UCEC	urogenital_system	endometrium	42.7	0.965
D-502MG	LGG	nervous_system	glioma	43	0.965
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	44.8	0.986
NCI-H1836	SCLC	lung	lung_small_cell_carcinoma	45	0.988
LU-139	SCLC	lung	lung_small_cell_carcinoma	45.9	0.98
D-263MG	GBM	nervous_system	glioma	46.6	0.983
CW-2	COREAD	digestive_system	large_intestine	47.4	0.989
no-10	LGG	nervous_system	glioma	48.5	0.983
NCI-H345	SCLC	lung	lung_small_cell_carcinoma	49.2	0.99
TE-6	ESCA	aero_digestive_tract	oesophagus	49.3	0.986
LB771-HNC	HNSC	aero_digestive_tract	head_and_neck	49.5	0.982
EHEB	CLL	blood	lymphoid_neoplasm_other	49.6	0.973
DMS-153	UNCLASSIFIED	lung	lung_small_cell_carcinoma	53.2	0.972
EW-11	UNCLASSIFIED	bone	ewings_sarcoma	53.8	0.981
SCC-15	HNSC	aero_digestive_tract	head_and_neck	57.3	0.98
SNB75	GBM	nervous_system	glioma	58.1	0.975
LC-1F	UNCLASSIFIED	lung	lung_NSCLC_squamous_cell_carcinoma	58.6	0.983
LS-123	COREAD	digestive_system	large_intestine	60.2	0.981
NCI-H1355	LUAD	lung	lung_NSCLC_adenocarcinoma	62.3	0.977
COLO-829	SKCM	skin	melanoma	66.4	0.976
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	69.1	0.987
NCI-H128	SCLC	lung	lung_small_cell_carcinoma	74.3	0.971
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	101	0.982
P116	UNCLASSIFIED	blood	lymphoblastic_T_cell_leukaemia	124	0.936
EKVX	LUAD	lung	lung_NSCLC_adenocarcinoma	160	0.962
EW-12	UNCLASSIFIED	bone	ewings_sarcoma	168	0.977
