Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
8305C	THCA	thyroid	thyroid	0.00586	0.762
UM-UC-3	BLCA	urogenital_system	bladder	0.00588	0.806
MOLM-16	LAML	blood	acute_myeloid_leukaemia	0.00592	0.816
CRO-AP2	DLBC	blood	B_cell_lymphoma	0.00601	0.82
TUR	DLBC	blood	B_cell_lymphoma	0.00602	0.811
RL	DLBC	blood	B_cell_lymphoma	0.00602	0.811
SK-PN-DW	UNCLASSIFIED	bone	ewings_sarcoma	0.00612	0.796
LC-1-sq	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	0.00618	0.781
G-361	SKCM	skin	melanoma	0.0062	0.809
K-562	LCML	blood	chronic_myeloid_leukaemia	0.0062	0.807
U-87-MG	GBM	nervous_system	glioma	0.00623	0.781
C32	SKCM	skin	melanoma	0.00624	0.794
EW-18	UNCLASSIFIED	bone	ewings_sarcoma	0.00629	0.795
ECC10	UNCLASSIFIED	digestive_system	stomach	0.0063	0.799
NCI-H810	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.00631	0.81
SNU-423	LIHC	digestive_system	liver	0.00631	0.784
AN3-CA	UCEC	urogenital_system	endometrium	0.00632	0.793
DoTc2-4510	CESC	urogenital_system	cervix	0.00634	0.813
KYSE-150	ESCA	aero_digestive_tract	oesophagus	0.00635	0.811
OCUM-1	STAD	digestive_system	stomach	0.00635	0.791
IGR-1	SKCM	skin	melanoma	0.00641	0.826
A253	UNCLASSIFIED	aero_digestive_tract	head_and_neck	0.00644	0.81
OVMIU	OV	urogenital_system	ovary	0.00652	0.78
NB69	NB	nervous_system	neuroblastoma	0.00654	0.827
GB-1	GBM	nervous_system	glioma	0.00656	0.787
HDLM-2	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.00661	0.812
JHH-2	LIHC	digestive_system	liver	0.00663	0.8
Mo-T	UNCLASSIFIED	blood	hairy_cell_leukaemia	0.00665	0.807
NCI-H2595	MESO	lung	mesothelioma	0.00667	0.768
DMS-114	SCLC	lung	lung_small_cell_carcinoma	0.00669	0.792
CFPAC-1	PAAD	pancreas	pancreas	0.00669	0.793
IGROV-1	OV	urogenital_system	ovary	0.0067	0.763
SNU-5	STAD	digestive_system	stomach	0.0067	0.809
NB1	NB	nervous_system	neuroblastoma	0.0067	0.798
NCI-H2373	MESO	lung	mesothelioma	0.0067	0.782
PE-CA-PJ15	HNSC	aero_digestive_tract	head_and_neck	0.00679	0.802
ESO26	ESCA	aero_digestive_tract	oesophagus	0.00684	0.823
JHH-1	LIHC	digestive_system	liver	0.00685	0.803
LB2241-RCC	KIRC	kidney	kidney	0.00694	0.8
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	0.00695	0.765
MCC26	UNCLASSIFIED	skin	Merkel_cell_carcinoma	0.007	0.783
COLO-824	BRCA	breast	breast	0.00701	0.814
H3255	LUAD	lung	lung_NSCLC_adenocarcinoma	0.00702	0.793
JEKO-1	DLBC	blood	B_cell_lymphoma	0.00704	0.824
HL-60	LAML	blood	acute_myeloid_leukaemia	0.00707	0.835
Sarc9371	UNCLASSIFIED	bone	bone_other	0.0071	0.76
SNU-16	STAD	digestive_system	stomach	0.00713	0.838
U-698-M	UNCLASSIFIED	blood	B_cell_leukemia	0.00714	0.819
NCI-H2731	MESO	lung	mesothelioma	0.00715	0.8
SK-OV-3	OV	urogenital_system	ovary	0.00716	0.789
GAK	SKCM	skin	melanoma	0.00718	0.827
MKN28	STAD	digestive_system	stomach	0.00719	0.816
KATOIII	STAD	digestive_system	stomach	0.00723	0.834
NCI-H1755	LUAD	lung	lung_NSCLC_adenocarcinoma	0.00725	0.8
NCI-H1666	LUAD	lung	lung_NSCLC_adenocarcinoma	0.00727	0.808
MC-CAR	MM	blood	haematopoietic_neoplasm_other	0.00732	0.84
MKN7	STAD	digestive_system	stomach	0.00734	0.781
LNZTA3WT4	GBM	nervous_system	glioma	0.00735	0.825
SK-NEP-1	UNCLASSIFIED	kidney	kidney	0.00736	0.831
MOLT-4	ALL	blood	lymphoblastic_leukemia	0.00739	0.858
DiFi	COREAD	digestive_system	large_intestine	0.00742	0.817
MC-1010	UNCLASSIFIED	blood	acute_myeloid_leukaemia	0.00742	0.807
TK10	KIRC	kidney	kidney	0.00748	0.798
ACN	UNCLASSIFIED	nervous_system	neuroblastoma	0.00749	0.825
NCI-H446	SCLC	lung	lung_small_cell_carcinoma	0.00751	0.814
TC-YIK	UNCLASSIFIED	urogenital_system	cervix	0.00756	0.849
LN-18	GBM	nervous_system	glioma	0.0076	0.863
MEL-JUSO	SKCM	skin	melanoma	0.00762	0.811
SW626	OV	urogenital_system	ovary	0.00765	0.803
CHP-212	NB	nervous_system	neuroblastoma	0.00767	0.839
NCI-H661	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.00768	0.801
SCH	UNCLASSIFIED	digestive_system	stomach	0.00772	0.816
KARPAS-231	UNCLASSIFIED	blood	B_cell_leukemia	0.00774	0.876
SNU-407	COREAD	digestive_system	large_intestine	0.00775	0.806
TGBC1TKB	UNCLASSIFIED	digestive_system	biliary_tract	0.00782	0.829
NCI-H1651	LUAD	lung	lung_NSCLC_adenocarcinoma	0.00783	0.818
SU-DHL-16	DLBC	blood	B_cell_lymphoma	0.00785	0.894
FU97	STAD	digestive_system	stomach	0.00796	0.827
NCI-H1963	SCLC	lung	lung_small_cell_carcinoma	0.00796	0.854
KYSE-70	ESCA	aero_digestive_tract	oesophagus	0.00801	0.819
NCI-H2087	LUAD	lung	lung_NSCLC_adenocarcinoma	0.00803	0.821
MOLM-13	LAML	blood	acute_myeloid_leukaemia	0.00804	0.843
DU-145	PRAD	urogenital_system	prostate	0.00808	0.816
OV-56	OV	urogenital_system	ovary	0.00811	0.839
OVCAR-4	OV	urogenital_system	ovary	0.00812	0.78
NCI-H2052	MESO	lung	mesothelioma	0.00812	0.799
NUGC-4	STAD	digestive_system	stomach	0.00813	0.833
HCC38	BRCA	breast	breast	0.00825	0.823
MES-SA	UNCLASSIFIED	urogenital_system	uterus	0.00835	0.863
JHOS-4	OV	urogenital_system	ovary	0.00842	0.788
MDA-MB-436	BRCA	breast	breast	0.00845	0.806
NOMO-1	LAML	blood	acute_myeloid_leukaemia	0.00852	0.82
Mewo	SKCM	skin	melanoma	0.00869	0.815
ALL-PO	ALL	blood	lymphoblastic_leukemia	0.00869	0.832
LOUCY	ALL	blood	lymphoblastic_T_cell_leukaemia	0.0087	0.877
NCI-H526	SCLC	lung	lung_small_cell_carcinoma	0.00878	0.849
BOKU	UNCLASSIFIED	urogenital_system	cervix	0.00881	0.815
LS-123	COREAD	digestive_system	large_intestine	0.00886	0.802
MMAc-SF	SKCM	skin	melanoma	0.00888	0.836
OE33	ESCA	aero_digestive_tract	oesophagus	0.0089	0.818
CML-T1	LCML	blood	chronic_myeloid_leukaemia	0.00896	0.877
L-363	MM	blood	myeloma	0.00898	0.869
KARPAS-1106P	DLBC	blood	B_cell_lymphoma	0.00907	0.879
KP-1N	PAAD	pancreas	pancreas	0.00917	0.839
MC116	DLBC	blood	B_cell_lymphoma	0.00925	0.933
OV-90	OV	urogenital_system	ovary	0.00926	0.812
PL4	PAAD	pancreas	pancreas	0.00928	0.842
CHSA0108	UNCLASSIFIED	bone	chondrosarcoma	0.0093	0.826
YAPC	PAAD	pancreas	pancreas	0.00937	0.817
MOLT-13	ALL	blood	lymphoblastic_T_cell_leukaemia	0.00937	0.87
KYSE-520	ESCA	aero_digestive_tract	oesophagus	0.00938	0.808
EJM	MM	blood	lymphoid_neoplasm_other	0.00939	0.879
COLO-741	UNCLASSIFIED	digestive_system	large_intestine	0.0095	0.851
HDQ-P1	BRCA	breast	breast	0.00956	0.825
HCC-78	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0097	0.828
NCI-H596	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	0.00973	0.816
no-10	LGG	nervous_system	glioma	0.00978	0.822
EW-22	UNCLASSIFIED	bone	ewings_sarcoma	0.00984	0.859
SNU-C2B	COREAD	digestive_system	large_intestine	0.00985	0.815
TGBC11TKB	STAD	digestive_system	stomach	0.00996	0.876
LU-139	SCLC	lung	lung_small_cell_carcinoma	0.00998	0.82
GA-10	UNCLASSIFIED	blood	Burkitt_lymphoma	0.01	0.885
CTV-1	LAML	blood	acute_myeloid_leukaemia	0.0101	0.896
ESO51	ESCA	aero_digestive_tract	oesophagus	0.0102	0.809
QIMR-WIL	LAML	blood	acute_myeloid_leukaemia	0.0102	0.862
RCH-ACV	UNCLASSIFIED	blood	B_cell_leukemia	0.0102	0.892
BHT-101	THCA	thyroid	thyroid	0.0102	0.852
NCI-H1781	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0102	0.857
PEO1	OV	urogenital_system	ovary	0.0103	0.85
NCI-H720	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	0.0105	0.874
SF126	GBM	nervous_system	glioma	0.0106	0.852
EN	UCEC	urogenital_system	endometrium	0.0106	0.826
OMC-1	CESC	urogenital_system	cervix	0.0106	0.854
Farage	DLBC	blood	B_cell_lymphoma	0.0106	0.897
no-11	LGG	nervous_system	glioma	0.0107	0.829
NAMALWA	UNCLASSIFIED	blood	Burkitt_lymphoma	0.0108	0.893
REH	UNCLASSIFIED	blood	B_cell_leukemia	0.0108	0.869
COLO-680N	ESCA	aero_digestive_tract	oesophagus	0.0108	0.838
HT55	COREAD	digestive_system	large_intestine	0.0108	0.862
NCI-H929	MM	blood	myeloma	0.0109	0.891
SUP-B8	UNCLASSIFIED	blood	B_cell_leukemia	0.0109	0.864
PCI-15A	HNSC	aero_digestive_tract	head_and_neck	0.0109	0.862
H9	UNCLASSIFIED	blood	lymphoid_neoplasm_other	0.0111	0.9
RCM-1	COREAD	digestive_system	large_intestine	0.0111	0.835
MHH-PREB-1	UNCLASSIFIED	blood	B_cell_leukemia	0.0111	0.884
NCI-H1623	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0112	0.835
DAN-G	PAAD	pancreas	pancreas	0.0112	0.889
ES6	UNCLASSIFIED	bone	ewings_sarcoma	0.0112	0.835
SW1990	PAAD	pancreas	pancreas	0.0112	0.842
OVCA432	UNCLASSIFIED	urogenital_system	ovary	0.0113	0.857
UMC-11	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	0.0114	0.887
OCI-AML5	LAML	blood	acute_myeloid_leukaemia	0.0115	0.884
DSH1	BLCA	urogenital_system	bladder	0.0117	0.877
HUH-6-clone5	UNCLASSIFIED	digestive_system	liver	0.0117	0.824
NCI-H2227	SCLC	lung	lung_small_cell_carcinoma	0.0118	0.852
Sci-1	UNCLASSIFIED	blood	B_cell_lymphoma	0.0118	0.903
KARPAS-299	UNCLASSIFIED	blood	anaplastic_large_cell_lymphoma	0.0119	0.905
NCI-H1563	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0119	0.846
MSTO-211H	MESO	lung	mesothelioma	0.0119	0.888
NCI-H209	SCLC	lung	lung_small_cell_carcinoma	0.0119	0.861
LoVo	COREAD	digestive_system	large_intestine	0.0119	0.87
SK-ES-1	UNCLASSIFIED	bone	ewings_sarcoma	0.012	0.862
CPC-N	SCLC	lung	lung_small_cell_carcinoma	0.012	0.859
NCI-H1734	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0121	0.858
GRANTA-519	DLBC	blood	B_cell_lymphoma	0.0121	0.891
SCC90	HNSC	aero_digestive_tract	head_and_neck	0.0121	0.822
HuH-7	LIHC	digestive_system	liver	0.0121	0.873
SK-N-DZ	NB	nervous_system	neuroblastoma	0.0122	0.876
CCF-STTG1	GBM	nervous_system	glioma	0.0122	0.872
HCC1937	BRCA	breast	breast	0.0122	0.852
NCI-N87	STAD	digestive_system	stomach	0.0123	0.822
MM1S	MM	blood	myeloma	0.0124	0.884
KCL-22	LCML	blood	chronic_myeloid_leukaemia	0.0124	0.908
D-392MG	GBM	nervous_system	glioma	0.0125	0.831
LB373-MEL-D	SKCM	skin	melanoma	0.0125	0.878
CAS-1	GBM	nervous_system	glioma	0.0125	0.831
LB1047-RCC	KIRC	kidney	kidney	0.0125	0.858
NB5	NB	nervous_system	neuroblastoma	0.0125	0.874
KMOE-2	LAML	blood	acute_myeloid_leukaemia	0.0126	0.896
NCI-H2126	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	0.0128	0.841
SK-MEL-31	SKCM	skin	melanoma	0.0128	0.843
AM-38	GBM	nervous_system	glioma	0.0128	0.875
SK-MEL-24	SKCM	skin	melanoma	0.0129	0.85
OCI-AML3	LAML	blood	acute_myeloid_leukaemia	0.0129	0.906
NOS-1	UNCLASSIFIED	bone	osteosarcoma	0.013	0.849
Hs-939-T	SKCM	skin	melanoma	0.013	0.865
RCC-AB	KIRC	kidney	kidney	0.013	0.841
CAL-78	UNCLASSIFIED	bone	chondrosarcoma	0.0133	0.859
JURL-MK1	LCML	blood	chronic_myeloid_leukaemia	0.0135	0.883
KURAMOCHI	UNCLASSIFIED	urogenital_system	ovary	0.0135	0.86
KARPAS-620	MM	blood	haematopoietic_neoplasm_other	0.0136	0.911
EKVX	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0136	0.774
NCI-H2347	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0138	0.855
A4-Fuk	DLBC	blood	B_cell_lymphoma	0.014	0.879
PL-21	LAML	blood	acute_myeloid_leukaemia	0.014	0.863
HCC1954	BRCA	breast	breast	0.0141	0.863
EFO-21	OV	urogenital_system	ovary	0.0141	0.836
HA7-RCC	KIRC	kidney	kidney	0.0142	0.872
S-117	UNCLASSIFIED	thyroid	thyroid	0.0142	0.844
UACC-257	SKCM	skin	melanoma	0.0143	0.856
TE-6	ESCA	aero_digestive_tract	oesophagus	0.0143	0.864
CTB-1	DLBC	blood	B_cell_lymphoma	0.0144	0.844
SK-N-AS	NB	nervous_system	neuroblastoma	0.0145	0.867
CRO-AP3	UNCLASSIFIED	blood	B_cell_lymphoma	0.0146	0.92
LB2518-MEL	SKCM	skin	melanoma	0.0146	0.881
NCI-H1417	SCLC	lung	lung_small_cell_carcinoma	0.0149	0.865
SF295	GBM	nervous_system	glioma	0.015	0.88
IA-LM	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.015	0.874
NB10	NB	nervous_system	neuroblastoma	0.015	0.895
NH-12	NB	nervous_system	neuroblastoma	0.015	0.874
CAPAN-1	PAAD	pancreas	pancreas	0.0153	0.876
KE-37	ALL	blood	lymphoblastic_leukemia	0.0153	0.947
LAN-6	NB	nervous_system	neuroblastoma	0.0153	0.867
AsPC-1	PAAD	pancreas	pancreas	0.0154	0.817
NCI-H1341	SCLC	lung	lung_small_cell_carcinoma	0.0154	0.922
MONO-MAC-6	LAML	blood	acute_myeloid_leukaemia	0.0154	0.885
NCI-H510A	SCLC	lung	lung_small_cell_carcinoma	0.0154	0.908
NCI-H1105	SCLC	lung	lung_small_cell_carcinoma	0.0156	0.93
WIL2-NS	UNCLASSIFIED	blood	lymphoid_neoplasm_other	0.0157	0.933
RERF-LC-Sq1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	0.0157	0.84
P32-ISH	UNCLASSIFIED	blood	Burkitt_lymphoma	0.0157	0.954
G-292-Clone-A141B1	UNCLASSIFIED	bone	osteosarcoma	0.0158	0.83
BALL-1	UNCLASSIFIED	blood	B_cell_leukemia	0.0162	0.967
HT-1197	BLCA	urogenital_system	bladder	0.0162	0.872
L-540	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.0163	0.918
TE-15	ESCA	aero_digestive_tract	oesophagus	0.0166	0.881
NCI-H211	SCLC	lung	lung_small_cell_carcinoma	0.0166	0.905
RPMI-8402	ALL	blood	lymphoblastic_T_cell_leukaemia	0.0166	0.931
DU-4475	BRCA	breast	breast	0.0167	0.937
HT	DLBC	blood	B_cell_lymphoma	0.0168	0.915
PANC-08-13	PAAD	pancreas	pancreas	0.0169	0.865
KY821	LAML	blood	leukemia	0.0169	0.925
JiyoyeP-2003	UNCLASSIFIED	blood	Burkitt_lymphoma	0.0172	0.925
NCI-H747	COREAD	digestive_system	large_intestine	0.0175	0.874
KU-19-19	BLCA	urogenital_system	bladder	0.0176	0.903
NCI-H441	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0176	0.854
P30-OHK	ALL	blood	lymphoblastic_leukemia	0.0178	0.937
KU812	LCML	blood	chronic_myeloid_leukaemia	0.0179	0.921
KP-3	UNCLASSIFIED	pancreas	pancreas	0.018	0.88
NCC010	KIRC	kidney	kidney	0.0181	0.894
SK-MEL-30	SKCM	skin	melanoma	0.0183	0.898
EFM-192A	BRCA	breast	breast	0.0183	0.891
NCI-H1869	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	0.0184	0.889
LB647-SCLC	SCLC	lung	lung_small_cell_carcinoma	0.0184	0.89
OAW-42	OV	urogenital_system	ovary	0.0185	0.896
A704	KIRC	kidney	kidney	0.0191	0.914
KARPAS-45	ALL	blood	lymphoblastic_leukemia	0.0196	0.944
ABC-1	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0197	0.884
PC-3_[JPC-3]	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0197	0.872
RT4	BLCA	urogenital_system	bladder	0.0198	0.904
HT-115	COREAD	digestive_system	large_intestine	0.0199	0.927
MEC-1	UNCLASSIFIED	blood	B_cell_leukemia	0.0199	0.907
VMRC-MELG	SKCM	skin	melanoma	0.0202	0.907
Ishikawa(Heraklio)02ER-	UNCLASSIFIED	urogenital_system	uterus	0.0203	0.92
huH-1	LIHC	digestive_system	liver	0.0203	0.883
JSC-1	DLBC	blood	B_cell_lymphoma	0.0204	0.917
SUP-B15	ALL	blood	lymphoblastic_leukemia	0.0205	0.922
SNU-81	COREAD	digestive_system	large_intestine	0.0205	0.872
HCC1395	BRCA	breast	breast	0.0207	0.888
NCI-H727	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	0.0207	0.844
COLO-783	SKCM	skin	melanoma	0.0207	0.921
KLE	UCEC	urogenital_system	endometrium	0.0208	0.854
OVTOKO	OV	urogenital_system	ovary	0.021	0.882
Hs-746T	STAD	digestive_system	stomach	0.0211	0.875
PCI-30	HNSC	aero_digestive_tract	head_and_neck	0.0211	0.887
TK	DLBC	blood	B_cell_lymphoma	0.0211	0.931
HCC-827	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0212	0.896
IMR-5	NB	nervous_system	neuroblastoma	0.0214	0.947
BT-474	BRCA	breast	breast	0.0217	0.902
ACHN	KIRC	kidney	kidney	0.0218	0.9
FU-OV-1	OV	urogenital_system	ovary	0.0219	0.881
MEG-01	LCML	blood	chronic_myeloid_leukaemia	0.0221	0.93
ML-2	LAML	blood	acute_myeloid_leukaemia	0.0222	0.939
NB12	NB	nervous_system	neuroblastoma	0.0222	0.879
SIMA	NB	nervous_system	neuroblastoma	0.0222	0.902
PANC-04-03	PAAD	pancreas	pancreas	0.0223	0.855
NCI-H1155	UNCLASSIFIED	lung	lung_NSCLC_large_cell	0.0225	0.954
SK-MEL-3	SKCM	skin	melanoma	0.0225	0.899
CAKI-1	KIRC	kidney	kidney	0.0226	0.865
ZR-75-30	BRCA	breast	breast	0.0227	0.859
UWB1.289	OV	urogenital_system	ovary	0.0231	0.865
NCI-H513	MESO	lung	mesothelioma	0.0235	0.894
NCI-H2461	MESO	lung	mesothelioma	0.0236	0.892
OCI-AML2	LAML	blood	acute_myeloid_leukaemia	0.0238	0.978
CP66-MEL	SKCM	skin	melanoma	0.0239	0.906
LU-134-A	SCLC	lung	lung_small_cell_carcinoma	0.0243	0.917
NCI-H69	SCLC	lung	lung_small_cell_carcinoma	0.0245	0.911
LS-180	COREAD	digestive_system	large_intestine	0.0249	0.908
U-118-MG	GBM	nervous_system	glioma	0.025	0.907
NCI-H64	SCLC	lung	lung_small_cell_carcinoma	0.0251	0.981
NCI-H2444	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.0255	0.91
NCC021	KIRC	kidney	kidney	0.0257	0.907
HCC1428	BRCA	breast	breast	0.0258	0.916
COLO-205	COREAD	digestive_system	large_intestine	0.0259	0.932
KYAE-1	ESCA	aero_digestive_tract	oesophagus	0.026	0.915
IST-SL2	SCLC	lung	lung_small_cell_carcinoma	0.0262	0.931
RCC-MF	KIRC	kidney	kidney	0.0264	0.895
NCI-H1876	SCLC	lung	lung_small_cell_carcinoma	0.0268	0.929
MS-1	SCLC	lung	lung_small_cell_carcinoma	0.0269	0.949
NCI-H847	SCLC	lung	lung_small_cell_carcinoma	0.027	0.966
JM1	DLBC	blood	B_cell_lymphoma	0.0274	0.957
NCI-H1688	SCLC	lung	lung_small_cell_carcinoma	0.0277	0.919
COLO-668	SCLC	lung	lung_small_cell_carcinoma	0.0277	0.933
CMK	LAML	blood	acute_myeloid_leukaemia	0.028	0.96
SK-N-FI	NB	nervous_system	neuroblastoma	0.0286	0.936
GCIY	STAD	digestive_system	stomach	0.0287	0.919
Hs-766T	PAAD	pancreas	pancreas	0.0288	0.897
EW-3	UNCLASSIFIED	bone	ewings_sarcoma	0.0288	0.917
ST486	UNCLASSIFIED	blood	Burkitt_lymphoma	0.029	0.954
VAL	DLBC	blood	B_cell_lymphoma	0.029	0.935
RH-18	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	0.0292	0.917
HMV-II	SKCM	skin	melanoma	0.0298	0.91
MOLP-8	MM	blood	myeloma	0.0299	0.943
SUP-HD1	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.03	0.945
MHH-NB-11	NB	nervous_system	neuroblastoma	0.0304	0.925
P31-FUJ	LAML	blood	acute_myeloid_leukaemia	0.0304	0.981
KP-N-YN	NB	nervous_system	neuroblastoma	0.0306	0.925
NCI-H358	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0308	0.925
RMG-I	UNCLASSIFIED	urogenital_system	ovary	0.0311	0.919
C3A	LIHC	digestive_system	liver	0.0312	0.933
CL-40	COREAD	digestive_system	large_intestine	0.0312	0.87
DEL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	0.0314	0.977
NCI-H2342	LUAD	lung	lung_NSCLC_adenocarcinoma	0.032	0.927
HC-1	UNCLASSIFIED	blood	hairy_cell_leukaemia	0.0322	0.947
TE-12	ESCA	aero_digestive_tract	oesophagus	0.0323	0.915
UACC-893	BRCA	breast	breast	0.0324	0.904
NCI-H2291	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0325	0.897
COR-L279	SCLC	lung	lung_small_cell_carcinoma	0.0325	0.958
TGW	NB	nervous_system	neuroblastoma	0.0327	0.964
LAMA-84	LCML	blood	chronic_myeloid_leukaemia	0.033	0.94
HT-1376	BLCA	urogenital_system	bladder	0.0335	0.921
COR-L95	SCLC	lung	lung_small_cell_carcinoma	0.0336	0.923
LS-513	COREAD	digestive_system	large_intestine	0.0338	0.938
NCI-H1770	UNCLASSIFIED	lung	lung_NSCLC_not_specified	0.0345	0.963
COLO-684	UCEC	urogenital_system	endometrium	0.0345	0.929
KMS-11	MM	blood	myeloma	0.0348	0.968
SBC-1	SCLC	lung	lung_small_cell_carcinoma	0.0355	0.951
MHH-CALL-2	UNCLASSIFIED	blood	B_cell_leukemia	0.0361	0.992
JHOS-3	OV	urogenital_system	ovary	0.0364	0.915
SHP-77	SCLC	lung	lung_small_cell_carcinoma	0.0364	0.962
MDA-MB-330	BRCA	breast	breast	0.0366	0.93
KARPAS-422	DLBC	blood	B_cell_lymphoma	0.0366	0.949
CHSA0011	UNCLASSIFIED	bone	chondrosarcoma	0.0371	0.904
EW-7	UNCLASSIFIED	bone	ewings_sarcoma	0.0372	0.966
COLO-678	COREAD	digestive_system	large_intestine	0.0373	0.915
SW403	UNCLASSIFIED	digestive_system	large_intestine	0.0377	0.918
DK-MG	GBM	nervous_system	glioma	0.0383	0.899
KASUMI-1	LAML	blood	acute_myeloid_leukaemia	0.0383	0.949
GR-ST	ALL	blood	lymphoblastic_leukemia	0.0384	0.925
D-542MG	GBM	nervous_system	glioma	0.0389	0.924
RPMI-6666	UNCLASSIFIED	blood	Hodgkin_lymphoma	0.039	0.927
DND-41	ALL	blood	T_cell_leukemia	0.0394	0.967
Jurkat	ALL	blood	T_cell_leukemia	0.0397	0.977
RCC-ER	KIRC	kidney	kidney	0.0401	0.936
CAPAN-2	PAAD	pancreas	pancreas	0.0402	0.927
K2	SKCM	skin	melanoma	0.0407	0.919
MY-M12	ALL	blood	leukemia	0.0409	0.937
CESS	LAML	blood	acute_myeloid_leukaemia	0.0411	0.973
HCC-56	COREAD	digestive_system	large_intestine	0.0429	0.951
Set2	UNCLASSIFIED	-	-	0.043	0.985
T84	COREAD	digestive_system	large_intestine	0.0432	0.952
SK-N-SH	NB	nervous_system	neuroblastoma	0.0434	0.955
LB771-HNC	HNSC	aero_digestive_tract	head_and_neck	0.0435	0.928
SU-DHL-4	DLBC	blood	B_cell_lymphoma	0.0437	0.997
CA46	UNCLASSIFIED	blood	Burkitt_lymphoma	0.0437	0.946
VMRC-RCW	KIRC	kidney	kidney	0.0442	0.965
NB6	NB	nervous_system	neuroblastoma	0.0446	0.93
NCI-H1694	SCLC	lung	lung_small_cell_carcinoma	0.0447	0.956
TMK-1	STAD	digestive_system	stomach	0.0452	0.949
NCI-H2405	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0457	0.944
SCLC-21H	UNCLASSIFIED	lung	lung_small_cell_carcinoma	0.0461	0.948
MDA-MB-175-VII	BRCA	breast	breast	0.0463	0.945
JHH-4	LIHC	digestive_system	liver	0.0468	0.958
P12-ICHIKAWA	ALL	blood	lymphoblastic_T_cell_leukaemia	0.0482	0.99
YT	ALL	blood	lymphoid_neoplasm_other	0.0484	0.979
NCI-H1693	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0487	0.902
HH	UNCLASSIFIED	blood	T_cell_leukemia	0.0488	0.926
U-CH1	UNCLASSIFIED	-	-	0.0493	0.922
CL-34	COREAD	digestive_system	large_intestine	0.0495	0.947
OS-RC-2	KIRC	kidney	kidney	0.0515	0.918
SLVL	DLBC	blood	B_cell_lymphoma	0.0518	0.955
NCI-H508	COREAD	digestive_system	large_intestine	0.0519	0.897
NCI-H2869	MESO	lung	mesothelioma	0.0543	0.938
PF-382	ALL	blood	lymphoblastic_T_cell_leukaemia	0.0548	0.978
KMRC-1	KIRC	kidney	kidney	0.0552	0.957
LS-1034	COREAD	digestive_system	large_intestine	0.0555	0.952
SUIT-2	PAAD	pancreas	pancreas	0.0555	0.959
COR-L321	UNCLASSIFIED	lung	lung_other	0.056	0.964
CW-2	COREAD	digestive_system	large_intestine	0.057	0.955
OCI-M1	LAML	blood	acute_myeloid_leukaemia	0.057	0.994
NCI-H1435	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0571	0.977
NCI-H2029	SCLC	lung	lung_small_cell_carcinoma	0.058	0.976
QGP-1	UNCLASSIFIED	pancreas	pancreas	0.0581	0.909
NCI-H146	SCLC	lung	lung_small_cell_carcinoma	0.0586	0.99
NCI-H2141	SCLC	lung	lung_small_cell_carcinoma	0.0637	0.97
MRK-nu-1	BRCA	breast	breast	0.0639	0.977
NALM-6	UNCLASSIFIED	blood	B_cell_leukemia	0.0674	0.987
COR-L88	SCLC	lung	lung_small_cell_carcinoma	0.0678	0.952
EHEB	CLL	blood	lymphoid_neoplasm_other	0.0686	0.93
NCI-H187	SCLC	lung	lung_small_cell_carcinoma	0.0687	0.961
BC-1	DLBC	blood	B_cell_lymphoma	0.0695	0.986
Calu-3	LUAD	lung	lung_NSCLC_adenocarcinoma	0.0699	0.946
NCI-H1836	SCLC	lung	lung_small_cell_carcinoma	0.0703	0.961
SNU-C1	COREAD	digestive_system	large_intestine	0.0719	0.93
