Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
SK-MG-1	GBM	nervous_system	glioma	7.18	0.842
SK-MES-1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	7.18	0.831
WM-115	SKCM	skin	melanoma	7.19	0.815
MZ1-PC	PAAD	pancreas	pancreas	7.21	0.814
OVMIU	OV	urogenital_system	ovary	7.22	0.814
RERF-LC-MS	LUAD	lung	lung_NSCLC_adenocarcinoma	7.3	0.841
CAL-120	BRCA	breast	breast	7.4	0.812
SW1271	SCLC	lung	lung_small_cell_carcinoma	7.45	0.827
NCI-H2342	LUAD	lung	lung_NSCLC_adenocarcinoma	7.48	0.833
KU812	LCML	blood	chronic_myeloid_leukaemia	7.48	0.863
KP-1N	PAAD	pancreas	pancreas	7.61	0.843
JEKO-1	DLBC	blood	B_cell_lymphoma	7.62	0.857
NCI-H1755	LUAD	lung	lung_NSCLC_adenocarcinoma	7.69	0.829
SCC-15	HNSC	aero_digestive_tract	head_and_neck	7.7	0.81
NCI-H2731	MESO	lung	mesothelioma	7.71	0.831
BFTC-905	BLCA	urogenital_system	bladder	7.84	0.879
NCI-H2869	MESO	lung	mesothelioma	7.86	0.822
TE-10	ESCA	aero_digestive_tract	oesophagus	7.98	0.858
D-263MG	GBM	nervous_system	glioma	8.06	0.827
UWB1.289	OV	urogenital_system	ovary	8.13	0.799
EBC-1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	8.16	0.839
OVCAR-5	OV	urogenital_system	ovary	8.17	0.83
IST-MES1	MESO	lung	mesothelioma	8.22	0.855
DoTc2-4510	CESC	urogenital_system	cervix	8.25	0.866
OCUB-M	BRCA	breast	breast	8.25	0.882
SKN-3	HNSC	aero_digestive_tract	head_and_neck	8.28	0.834
NCI-H1355	LUAD	lung	lung_NSCLC_adenocarcinoma	8.29	0.807
SW1710	BLCA	urogenital_system	bladder	8.32	0.854
H-EMC-SS	UNCLASSIFIED	bone	chondrosarcoma	8.32	0.822
LB831-BLC	BLCA	urogenital_system	bladder	8.42	0.857
OV-7	OV	urogenital_system	ovary	8.45	0.802
MZ2-MEL	SKCM	skin	melanoma	8.47	0.837
EMC-BAC-1	LUAD	lung	lung_NSCLC_adenocarcinoma	8.72	0.843
BICR10	HNSC	aero_digestive_tract	head_and_neck	8.72	0.841
NCI-H2803	MESO	lung	mesothelioma	8.72	0.84
P12-ICHIKAWA	ALL	blood	lymphoblastic_T_cell_leukaemia	8.81	0.915
HuCCT1	UNCLASSIFIED	digestive_system	biliary_tract	8.83	0.848
JHOS-4	OV	urogenital_system	ovary	8.84	0.813
NCI-H2291	LUAD	lung	lung_NSCLC_adenocarcinoma	8.87	0.818
CHL-1	SKCM	skin	melanoma	8.89	0.875
HOP-92	UNCLASSIFIED	lung	lung_NSCLC_large_cell	8.9	0.843
FLO-1	ESCA	aero_digestive_tract	oesophagus	8.94	0.814
NCI-H211	SCLC	lung	lung_small_cell_carcinoma	8.94	0.871
HCC38	BRCA	breast	breast	8.97	0.853
HO-1-u-1	HNSC	aero_digestive_tract	head_and_neck	9.06	0.874
PL4	PAAD	pancreas	pancreas	9.11	0.861
Mo-T	UNCLASSIFIED	blood	hairy_cell_leukaemia	9.13	0.864
CL-11	COREAD	digestive_system	large_intestine	9.14	0.849
Ca9-22	HNSC	aero_digestive_tract	head_and_neck	9.16	0.881
OVCAR-4	OV	urogenital_system	ovary	9.18	0.812
PCI-38	HNSC	aero_digestive_tract	head_and_neck	9.2	0.867
ME-180	CESC	urogenital_system	cervix	9.28	0.863
EVSA-T	BRCA	breast	breast	9.28	0.896
SK-GT-2	STAD	digestive_system	stomach	9.3	0.861
MEL-HO	SKCM	skin	melanoma	9.32	0.868
451Lu	SKCM	skin	melanoma	9.33	0.876
KYSE-410	ESCA	aero_digestive_tract	oesophagus	9.34	0.859
TE-4	ESCA	aero_digestive_tract	oesophagus	9.37	0.87
ESO26	ESCA	aero_digestive_tract	oesophagus	9.38	0.88
JHU-022	HNSC	aero_digestive_tract	head_and_neck	9.39	0.836
LU-134-A	SCLC	lung	lung_small_cell_carcinoma	9.44	0.861
CHSA0011	UNCLASSIFIED	bone	chondrosarcoma	9.48	0.823
MOG-G-CCM	LGG	nervous_system	glioma	9.58	0.848
NCI-H838	LUAD	lung	lung_NSCLC_adenocarcinoma	9.66	0.867
CAKI-1	KIRC	kidney	kidney	9.68	0.816
GRANTA-519	DLBC	blood	B_cell_lymphoma	9.79	0.892
NCI-H2126	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	9.96	0.838
SK-N-AS	NB	nervous_system	neuroblastoma	9.97	0.853
SK-MEL-3	SKCM	skin	melanoma	10	0.853
JHH-1	LIHC	digestive_system	liver	10.1	0.864
NCI-H2009	LUAD	lung	lung_NSCLC_adenocarcinoma	10.1	0.868
CL-40	COREAD	digestive_system	large_intestine	10.1	0.804
no-10	LGG	nervous_system	glioma	10.2	0.847
COLO-829	SKCM	skin	melanoma	10.2	0.822
EPLC-272H	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	10.3	0.86
NCC021	KIRC	kidney	kidney	10.3	0.855
OVK-18	OV	urogenital_system	ovary	10.3	0.862
D-247MG	GBM	nervous_system	glioma	10.4	0.834
SK-MEL-5	SKCM	skin	melanoma	10.4	0.85
DMS-114	SCLC	lung	lung_small_cell_carcinoma	10.5	0.858
NY	UNCLASSIFIED	bone	osteosarcoma	10.5	0.881
DBTRG-05MG	GBM	nervous_system	glioma	10.6	0.856
NCI-H661	UNCLASSIFIED	lung	lung_NSCLC_large_cell	10.6	0.853
Ishikawa(Heraklio)02ER-	UNCLASSIFIED	urogenital_system	uterus	10.8	0.888
C32	SKCM	skin	melanoma	10.8	0.871
ML-1	THCA	thyroid	thyroid	10.9	0.86
VMRC-LCD	LUAD	lung	lung_NSCLC_adenocarcinoma	10.9	0.916
MHH-PREB-1	UNCLASSIFIED	blood	B_cell_leukemia	11	0.903
HT-1197	BLCA	urogenital_system	bladder	11	0.858
LS-180	COREAD	digestive_system	large_intestine	11	0.864
NU-DUL-1	DLBC	blood	B_cell_lymphoma	11.2	0.927
PCI-6A	HNSC	aero_digestive_tract	head_and_neck	11.2	0.888
Detroit562	HNSC	aero_digestive_tract	head_and_neck	11.2	0.893
KYSE-180	ESCA	aero_digestive_tract	oesophagus	11.4	0.895
RO82-W-1	THCA	thyroid	thyroid	11.5	0.851
HT-144	SKCM	skin	melanoma	11.5	0.872
HUH-6-clone5	UNCLASSIFIED	digestive_system	liver	11.6	0.843
WM35	SKCM	skin	melanoma	11.7	0.888
SK-MEL-30	SKCM	skin	melanoma	11.8	0.881
SW1783	LGG	nervous_system	glioma	11.9	0.908
SUP-T1	ALL	blood	lymphoblastic_T_cell_leukaemia	12	0.906
D-283MED	MB	nervous_system	medulloblastoma	12	0.907
SLVL	DLBC	blood	B_cell_lymphoma	12.1	0.883
SNU-C2B	COREAD	digestive_system	large_intestine	12.1	0.853
OV-56	OV	urogenital_system	ovary	12.1	0.898
A431	UNCLASSIFIED	skin	skin_other	12.1	0.9
OCI-AML5	LAML	blood	acute_myeloid_leukaemia	12.3	0.909
BICR78	HNSC	aero_digestive_tract	head_and_neck	12.4	0.873
SU8686	PAAD	pancreas	pancreas	12.4	0.876
KALS-1	LGG	nervous_system	glioma	12.5	0.85
KP-4	PAAD	pancreas	pancreas	12.5	0.902
COR-L23	UNCLASSIFIED	lung	lung_NSCLC_large_cell	12.7	0.9
SW1990	PAAD	pancreas	pancreas	12.7	0.872
TGBC1TKB	UNCLASSIFIED	digestive_system	biliary_tract	12.7	0.897
786-0	KIRC	kidney	kidney	12.8	0.911
CAL-54	KIRC	kidney	kidney	12.8	0.877
SW13	ACC	kidney	adrenal_gland	12.9	0.895
SCH	UNCLASSIFIED	digestive_system	stomach	12.9	0.885
CHSA0108	UNCLASSIFIED	bone	chondrosarcoma	13	0.876
SW780	BLCA	urogenital_system	bladder	13	0.885
T-T	ESCA	aero_digestive_tract	oesophagus	13.1	0.899
SNU-182	LIHC	digestive_system	liver	13.1	0.891
MOLM-16	LAML	blood	acute_myeloid_leukaemia	13.1	0.921
Hs-939-T	SKCM	skin	melanoma	13.1	0.884
JAR	UNCLASSIFIED	urogenital_system	urogenital_system_other	13.2	0.902
CAL-85-1	BRCA	breast	breast	13.3	0.864
EHEB	CLL	blood	lymphoid_neoplasm_other	13.3	0.846
OVTOKO	OV	urogenital_system	ovary	13.4	0.865
M059J	GBM	nervous_system	glioma	13.4	0.888
GP5d	COREAD	digestive_system	large_intestine	13.5	0.919
JHH-2	LIHC	digestive_system	liver	13.6	0.89
OVCAR-3	OV	urogenital_system	ovary	13.7	0.886
MDA-MB-330	BRCA	breast	breast	13.7	0.881
JHH-4	LIHC	digestive_system	liver	13.7	0.903
MDA-MB-157	BRCA	breast	breast	13.7	0.898
SNB75	GBM	nervous_system	glioma	13.8	0.848
NCI-H526	SCLC	lung	lung_small_cell_carcinoma	13.8	0.91
NCI-H226	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	13.9	0.894
RH-41	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	13.9	0.935
MLMA	UNCLASSIFIED	blood	hairy_cell_leukaemia	14.1	0.903
NCI-H1568	LUAD	lung	lung_NSCLC_adenocarcinoma	14.1	0.872
Hs-940-T	SKCM	skin	melanoma	14.2	0.875
NCI-H1581	UNCLASSIFIED	lung	lung_NSCLC_large_cell	14.2	0.919
KURAMOCHI	UNCLASSIFIED	urogenital_system	ovary	14.2	0.883
KYSE-50	ESCA	aero_digestive_tract	oesophagus	14.2	0.92
Hs-746T	STAD	digestive_system	stomach	14.2	0.863
SKM-1	UNCLASSIFIED	blood	haematopoietic_neoplasm_other	14.3	0.89
EW-24	UNCLASSIFIED	bone	ewings_sarcoma	14.3	0.926
CAPAN-1	PAAD	pancreas	pancreas	14.4	0.889
PA-TU-8988T	PAAD	pancreas	pancreas	14.5	0.906
DiFi	COREAD	digestive_system	large_intestine	14.5	0.899
OE33	ESCA	aero_digestive_tract	oesophagus	14.6	0.881
SAT	HNSC	aero_digestive_tract	head_and_neck	14.6	0.845
NCI-H2347	LUAD	lung	lung_NSCLC_adenocarcinoma	14.8	0.879
HT-29	COREAD	digestive_system	large_intestine	14.9	0.908
KS-1	GBM	nervous_system	glioma	14.9	0.877
S-117	UNCLASSIFIED	thyroid	thyroid	15.1	0.867
NCI-N87	STAD	digestive_system	stomach	15.1	0.856
H3255	LUAD	lung	lung_NSCLC_adenocarcinoma	15.3	0.884
LN-18	GBM	nervous_system	glioma	15.3	0.948
BT-483	BRCA	breast	breast	15.3	0.818
WSU-NHL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	15.7	0.933
SCaBER	UNCLASSIFIED	urogenital_system	bladder	15.7	0.891
JHH-7	LIHC	digestive_system	liver	15.8	0.923
SK-GT-4	ESCA	aero_digestive_tract	oesophagus	15.8	0.88
SNU-423	LIHC	digestive_system	liver	15.8	0.889
KNS-81-FD	LGG	nervous_system	glioma	15.9	0.869
DB	DLBC	blood	B_cell_lymphoma	15.9	0.895
LS-411N	COREAD	digestive_system	large_intestine	16.1	0.885
MN-60	UNCLASSIFIED	blood	B_cell_leukemia	16.3	0.908
CAL-72	UNCLASSIFIED	bone	osteosarcoma	16.4	0.89
TK10	KIRC	kidney	kidney	16.5	0.887
NCI-H1975	LUAD	lung	lung_NSCLC_adenocarcinoma	16.5	0.895
K2	SKCM	skin	melanoma	16.5	0.878
VCaP	PRAD	urogenital_system	prostate	16.5	0.91
Hs-578-T	BRCA	breast	breast	16.6	0.905
SJSA-1	UNCLASSIFIED	bone	bone_other	16.6	0.898
NCI-H1666	LUAD	lung	lung_NSCLC_adenocarcinoma	16.6	0.902
HH	UNCLASSIFIED	blood	T_cell_leukemia	16.7	0.876
A253	UNCLASSIFIED	aero_digestive_tract	head_and_neck	16.8	0.92
Calu-6	LUAD	lung	lung_NSCLC_adenocarcinoma	17	0.897
CCK-81	COREAD	digestive_system	large_intestine	17	0.926
OS-RC-2	KIRC	kidney	kidney	17.1	0.866
IPC-298	SKCM	skin	melanoma	17.2	0.921
BHY	HNSC	aero_digestive_tract	head_and_neck	17.3	0.918
FU97	STAD	digestive_system	stomach	17.4	0.914
MZ7-mel	SKCM	skin	melanoma	17.4	0.914
NB7	NB	nervous_system	neuroblastoma	17.4	0.912
J82	BLCA	urogenital_system	bladder	17.5	0.92
EGI-1	UNCLASSIFIED	digestive_system	biliary_tract	17.6	0.882
ECC10	UNCLASSIFIED	digestive_system	stomach	17.6	0.913
A4-Fuk	DLBC	blood	B_cell_lymphoma	17.7	0.914
C3A	LIHC	digestive_system	liver	17.7	0.913
LB647-SCLC	SCLC	lung	lung_small_cell_carcinoma	17.8	0.903
CAPAN-2	PAAD	pancreas	pancreas	17.8	0.892
OSC-20	HNSC	aero_digestive_tract	head_and_neck	18.1	0.897
A388	UNCLASSIFIED	skin	skin_other	18.1	0.901
U-118-MG	GBM	nervous_system	glioma	18.3	0.901
C2BBe1	COREAD	digestive_system	large_intestine	18.3	0.902
NCI-H513	MESO	lung	mesothelioma	18.4	0.893
KCL-22	LCML	blood	chronic_myeloid_leukaemia	18.5	0.952
OE21	ESCA	aero_digestive_tract	oesophagus	18.6	0.879
A704	KIRC	kidney	kidney	18.6	0.927
OVISE	OV	urogenital_system	ovary	18.7	0.883
RERF-GC-1B	STAD	digestive_system	stomach	18.7	0.908
RCC-FG2	KIRC	kidney	kidney	18.8	0.889
L-428	UNCLASSIFIED	blood	Hodgkin_lymphoma	18.9	0.944
NCI-H69	SCLC	lung	lung_small_cell_carcinoma	19	0.909
LoVo	COREAD	digestive_system	large_intestine	19.1	0.922
CAL-78	UNCLASSIFIED	bone	chondrosarcoma	19.1	0.904
NCI-H441	LUAD	lung	lung_NSCLC_adenocarcinoma	19.1	0.876
NCI-H747	COREAD	digestive_system	large_intestine	19.1	0.897
NCI-H2227	SCLC	lung	lung_small_cell_carcinoma	19.2	0.907
HTC-C3	THCA	thyroid	thyroid	19.2	0.909
8305C	THCA	thyroid	thyroid	19.2	0.887
SiHa	CESC	urogenital_system	cervix	19.4	0.905
CPC-N	SCLC	lung	lung_small_cell_carcinoma	19.7	0.914
Mewo	SKCM	skin	melanoma	19.7	0.901
HuO-3N1	UNCLASSIFIED	bone	osteosarcoma	19.7	0.889
KYSE-70	ESCA	aero_digestive_tract	oesophagus	19.8	0.914
NB14	NB	nervous_system	neuroblastoma	20.2	0.937
KYSE-450	ESCA	aero_digestive_tract	oesophagus	20.3	0.937
COLO-741	UNCLASSIFIED	digestive_system	large_intestine	20.3	0.93
RPMI-8866	LCML	blood	chronic_myeloid_leukaemia	20.4	0.94
LOU-NH91	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	20.5	0.916
NOS-1	UNCLASSIFIED	bone	osteosarcoma	20.6	0.901
TCCSUP	BLCA	urogenital_system	bladder	20.6	0.91
COLO-783	SKCM	skin	melanoma	20.8	0.935
Saos-2	UNCLASSIFIED	bone	osteosarcoma	20.9	0.881
NCI-H2595	MESO	lung	mesothelioma	21	0.884
JHOS-3	OV	urogenital_system	ovary	21.1	0.896
MDA-MB-453	BRCA	breast	breast	21.3	0.916
G-361	SKCM	skin	melanoma	21.3	0.938
VAL	DLBC	blood	B_cell_lymphoma	21.4	0.931
BT-20	BRCA	breast	breast	21.5	0.902
YH-13	GBM	nervous_system	glioma	21.6	0.924
D-336MG	LGG	nervous_system	glioma	21.7	0.897
HCT-15	COREAD	digestive_system	large_intestine	22	0.924
SNU-398	LIHC	digestive_system	liver	22.1	0.928
EW-13	UNCLASSIFIED	bone	ewings_sarcoma	22.1	0.919
SW900	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	22.1	0.913
SCC-4	HNSC	aero_digestive_tract	head_and_neck	22.2	0.909
NCI-H1693	LUAD	lung	lung_NSCLC_adenocarcinoma	22.2	0.869
LAN-6	NB	nervous_system	neuroblastoma	22.3	0.909
DG-75	UNCLASSIFIED	blood	Burkitt_lymphoma	22.4	0.932
JiyoyeP-2003	UNCLASSIFIED	blood	Burkitt_lymphoma	22.5	0.954
RERF-LC-KJ	LUAD	lung	lung_NSCLC_adenocarcinoma	22.5	0.93
KMS-11	MM	blood	myeloma	22.6	0.959
SHP-77	SCLC	lung	lung_small_cell_carcinoma	22.7	0.951
COLO-792	SKCM	skin	melanoma	23	0.938
Ramos-2G6-4C10	UNCLASSIFIED	blood	Burkitt_lymphoma	23.1	0.96
GAMG	LGG	nervous_system	glioma	23.5	0.93
HuP-T3	PAAD	pancreas	pancreas	23.6	0.909
MS-1	SCLC	lung	lung_small_cell_carcinoma	23.6	0.954
RPMI-8226	MM	blood	myeloma	23.7	0.958
PANC-02-03	PAAD	pancreas	pancreas	23.7	0.912
WM1552C	SKCM	skin	melanoma	23.8	0.936
D-542MG	GBM	nervous_system	glioma	24.2	0.91
LB771-HNC	HNSC	aero_digestive_tract	head_and_neck	24.2	0.908
MFE-319	UCEC	urogenital_system	endometrium	24.4	0.943
SW626	OV	urogenital_system	ovary	24.6	0.916
SCC-9	HNSC	aero_digestive_tract	head_and_neck	24.6	0.907
MC116	DLBC	blood	B_cell_lymphoma	25	0.999
HL-60	LAML	blood	acute_myeloid_leukaemia	25.2	0.956
KINGS-1	LGG	nervous_system	glioma	25.2	0.898
BL-70	UNCLASSIFIED	blood	Burkitt_lymphoma	25.3	0.969
HPAF-II	PAAD	pancreas	pancreas	25.3	0.905
RVH-421	SKCM	skin	melanoma	25.3	0.899
BE-13	ALL	blood	lymphoblastic_leukemia	25.4	0.95
OV-90	OV	urogenital_system	ovary	26	0.909
GA-10	UNCLASSIFIED	blood	Burkitt_lymphoma	26.1	0.967
ES6	UNCLASSIFIED	bone	ewings_sarcoma	26.1	0.914
EW-18	UNCLASSIFIED	bone	ewings_sarcoma	26.6	0.934
HCC202	BRCA	breast	breast	26.9	0.899
NCI-H1648	LUAD	lung	lung_NSCLC_adenocarcinoma	27.2	0.936
KYSE-150	ESCA	aero_digestive_tract	oesophagus	27.5	0.95
AMO-1	MM	blood	haematopoietic_neoplasm_other	27.5	0.966
NCI-H1563	LUAD	lung	lung_NSCLC_adenocarcinoma	27.6	0.922
KMRC-20	KIRC	kidney	kidney	27.7	0.942
IA-LM	UNCLASSIFIED	lung	lung_NSCLC_large_cell	27.7	0.929
SK-MEL-2	SKCM	skin	melanoma	27.9	0.94
COR-L95	SCLC	lung	lung_small_cell_carcinoma	28.3	0.925
NCI-H524	SCLC	lung	lung_small_cell_carcinoma	28.4	0.962
KNS-42	LGG	nervous_system	glioma	28.5	0.922
MEL-JUSO	SKCM	skin	melanoma	28.6	0.932
HCC-15	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	28.8	0.914
G-292-Clone-A141B1	UNCLASSIFIED	bone	osteosarcoma	29	0.886
AN3-CA	UCEC	urogenital_system	endometrium	29	0.935
HMV-II	SKCM	skin	melanoma	29	0.921
MEC-1	UNCLASSIFIED	blood	B_cell_leukemia	29.2	0.942
COLO-679	SKCM	skin	melanoma	29.2	0.933
HCC1143	BRCA	breast	breast	29.4	0.905
NCI-H2722	MESO	lung	mesothelioma	29.4	0.925
YAPC	PAAD	pancreas	pancreas	29.5	0.92
MKN45	STAD	digestive_system	stomach	29.5	0.918
no-11	LGG	nervous_system	glioma	29.6	0.919
LU-135	SCLC	lung	lung_small_cell_carcinoma	29.8	0.974
NCI-H1437	LUAD	lung	lung_NSCLC_adenocarcinoma	29.9	0.943
Hep3B2-1-7	LIHC	digestive_system	liver	30.3	0.949
SU-DHL-10	DLBC	blood	B_cell_lymphoma	30.3	0.998
HSC-39	STAD	digestive_system	stomach	30.3	0.969
OSC-19	HNSC	aero_digestive_tract	head_and_neck	30.5	0.944
LC-1-sq	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	30.9	0.929
TGW	NB	nervous_system	neuroblastoma	30.9	0.97
HCC1937	BRCA	breast	breast	31.1	0.931
NCI-H847	SCLC	lung	lung_small_cell_carcinoma	31.9	0.98
NCI-H82	SCLC	lung	lung_small_cell_carcinoma	32	0.958
A427	UNCLASSIFIED	lung	lung_NSCLC_not_specified	32	0.95
NCI-H1092	SCLC	lung	lung_small_cell_carcinoma	32.1	0.95
SCC90	HNSC	aero_digestive_tract	head_and_neck	32.1	0.907
MMAc-SF	SKCM	skin	melanoma	32.6	0.946
DU-4475	BRCA	breast	breast	32.7	0.98
RMG-I	UNCLASSIFIED	urogenital_system	ovary	33	0.933
BxPC-3	PAAD	pancreas	pancreas	33.2	0.939
CAS-1	GBM	nervous_system	glioma	33.3	0.914
TT2609-C02	THCA	thyroid	thyroid	33.5	0.945
VMRC-MELG	SKCM	skin	melanoma	33.6	0.947
K-562	LCML	blood	chronic_myeloid_leukaemia	34.1	0.958
NCI-H2085	LUAD	lung	lung_NSCLC_adenocarcinoma	34.3	0.945
CTB-1	DLBC	blood	B_cell_lymphoma	34.3	0.916
SK-MEL-28	SKCM	skin	melanoma	34.7	0.957
SU-DHL-4	DLBC	blood	B_cell_lymphoma	34.7	0.997
DMS-79	SCLC	lung	lung_small_cell_carcinoma	34.9	0.936
SU-DHL-16	DLBC	blood	B_cell_lymphoma	35.3	0.996
TGBC11TKB	STAD	digestive_system	stomach	35.4	0.972
Sci-1	UNCLASSIFIED	blood	B_cell_lymphoma	35.7	0.978
ChaGo-K-1	UNCLASSIFIED	lung	lung_NSCLC_not_specified	35.8	0.938
JJN-3	MM	blood	haematopoietic_neoplasm_other	35.8	0.981
TE-1	ESCA	aero_digestive_tract	oesophagus	35.9	0.927
UDSCC2	UNCLASSIFIED	aero_digestive_tract	head_and_neck	36.1	0.914
LOUCY	ALL	blood	lymphoblastic_T_cell_leukaemia	36.2	0.982
SBC-1	SCLC	lung	lung_small_cell_carcinoma	36.3	0.961
LS-1034	COREAD	digestive_system	large_intestine	36.7	0.945
NCI-H2591	MESO	lung	mesothelioma	37	0.925
OMC-1	CESC	urogenital_system	cervix	37.1	0.952
PC-3_[JPC-3]	LUAD	lung	lung_NSCLC_adenocarcinoma	37.3	0.924
MEG-01	LCML	blood	chronic_myeloid_leukaemia	37.3	0.965
RH-18	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	37.4	0.941
CA46	UNCLASSIFIED	blood	Burkitt_lymphoma	37.6	0.95
TT	THCA	thyroid	thyroid	38.2	0.918
DK-MG	GBM	nervous_system	glioma	38.4	0.911
OVKATE	OV	urogenital_system	ovary	38.4	0.894
L-363	MM	blood	myeloma	38.6	0.977
LB373-MEL-D	SKCM	skin	melanoma	38.8	0.961
PANC-10-05	PAAD	pancreas	pancreas	39.1	0.93
MDA-MB-175-VII	BRCA	breast	breast	39.2	0.947
PANC-08-13	PAAD	pancreas	pancreas	39.4	0.931
SNU-449	LIHC	digestive_system	liver	39.4	0.949
HCC1428	BRCA	breast	breast	39.9	0.949
SU-DHL-6	DLBC	blood	B_cell_lymphoma	40.3	0.995
HLE	LIHC	digestive_system	liver	40.5	0.967
RT-112	BLCA	urogenital_system	bladder	40.7	0.952
VMRC-RCZ	KIRC	kidney	kidney	41.1	0.943
IST-SL2	SCLC	lung	lung_small_cell_carcinoma	41.4	0.962
HT-115	COREAD	digestive_system	large_intestine	41.5	0.972
SW1088	GBM	nervous_system	glioma	41.9	0.932
A498	KIRC	kidney	kidney	42.1	0.913
OE19	ESCA	aero_digestive_tract	oesophagus	42.3	0.948
SK-N-DZ	NB	nervous_system	neuroblastoma	42.3	0.963
NCI-H1573	LUAD	lung	lung_NSCLC_adenocarcinoma	42.6	0.966
NCI-H146	SCLC	lung	lung_small_cell_carcinoma	43	0.989
UMC-11	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	44.1	0.976
NCI-H1703	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	44.2	0.942
AsPC-1	PAAD	pancreas	pancreas	44.7	0.9
SNU-16	STAD	digestive_system	stomach	45.4	0.978
GDM-1	LAML	blood	acute_myeloid_leukaemia	45.6	0.97
MKN7	STAD	digestive_system	stomach	45.7	0.93
MHH-CALL-2	UNCLASSIFIED	blood	B_cell_leukemia	46.1	0.997
MPP-89	MESO	lung	mesothelioma	46.8	0.936
HCC70	BRCA	breast	breast	47.5	0.968
KY821	LAML	blood	leukemia	47.6	0.981
SK-MM-2	MM	blood	myeloma	47.8	0.961
SW156	KIRC	kidney	kidney	48.5	0.955
NCI-H1793	LUAD	lung	lung_NSCLC_adenocarcinoma	49.2	0.929
COLO-680N	ESCA	aero_digestive_tract	oesophagus	49.4	0.949
HCC-827	LUAD	lung	lung_NSCLC_adenocarcinoma	49.9	0.952
HCC1187	BRCA	breast	breast	50	0.973
NCI-H1993	LUAD	lung	lung_NSCLC_adenocarcinoma	50	0.937
NCI-H522	LUAD	lung	lung_NSCLC_adenocarcinoma	50.3	0.949
L-1236	UNCLASSIFIED	blood	Hodgkin_lymphoma	50.8	0.985
NCI-H596	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	50.8	0.94
COR-L105	LUAD	lung	lung_NSCLC_adenocarcinoma	51.2	0.947
HCC1954	BRCA	breast	breast	51.6	0.952
GAK	SKCM	skin	melanoma	52.7	0.974
CW-2	COREAD	digestive_system	large_intestine	53.5	0.961
COLO-320-HSR	COREAD	digestive_system	large_intestine	53.8	0.984
MKN1	UNCLASSIFIED	digestive_system	stomach	54.1	0.965
KP-2	PAAD	pancreas	pancreas	54.3	0.962
EN	UCEC	urogenital_system	endometrium	54.4	0.945
KM-H2	UNCLASSIFIED	blood	Hodgkin_lymphoma	54.8	0.986
NCI-H358	LUAD	lung	lung_NSCLC_adenocarcinoma	54.9	0.959
RERF-LC-Sq1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	54.9	0.929
NCI-H1299	UNCLASSIFIED	lung	lung_NSCLC_large_cell	55.4	0.949
EFO-21	OV	urogenital_system	ovary	56.2	0.933
SKG-IIIa	CESC	urogenital_system	cervix	56.9	0.941
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	57.1	0.93
BT-474	BRCA	breast	breast	57.4	0.96
P31-FUJ	LAML	blood	acute_myeloid_leukaemia	57.9	0.996
KARPAS-620	MM	blood	haematopoietic_neoplasm_other	59.3	0.987
NCI-H1869	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	60.9	0.961
CHSA8926	UNCLASSIFIED	bone	chondrosarcoma	61	0.936
EFM-19	BRCA	breast	breast	61.2	0.93
AM-38	GBM	nervous_system	glioma	62.2	0.971
COLO-684	UCEC	urogenital_system	endometrium	62.7	0.962
NCI-H2066	SCLC	lung	lung_small_cell_carcinoma	63.2	0.912
T84	COREAD	digestive_system	large_intestine	63.8	0.972
KMOE-2	LAML	blood	acute_myeloid_leukaemia	64.3	0.985
WSU-DLCL2	DLBC	blood	B_cell_lymphoma	64.3	0.991
OVCA420	OV	urogenital_system	ovary	65.5	0.946
FU-OV-1	OV	urogenital_system	ovary	65.9	0.948
CP66-MEL	SKCM	skin	melanoma	66.3	0.963
COLO-205	COREAD	digestive_system	large_intestine	66.4	0.976
SNU-1	STAD	digestive_system	stomach	66.7	0.972
TGBC24TKB	UNCLASSIFIED	digestive_system	biliary_tract	68.5	0.982
Farage	DLBC	blood	B_cell_lymphoma	69.3	0.992
MDA-MB-415	BRCA	breast	breast	69.3	0.947
KARPAS-45	ALL	blood	lymphoblastic_leukemia	69.5	0.991
NCI-H1688	SCLC	lung	lung_small_cell_carcinoma	70.4	0.967
SUP-B8	UNCLASSIFIED	blood	B_cell_leukemia	70.7	0.977
KP-3	UNCLASSIFIED	pancreas	pancreas	70.7	0.961
SK-N-FI	NB	nervous_system	neuroblastoma	70.8	0.977
NCI-H630	COREAD	digestive_system	large_intestine	71	0.969
