Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
SKN	UNCLASSIFIED	urogenital_system	uterus	5.8	0.878
JSC-1	DLBC	blood	B_cell_lymphoma	5.81	0.908
Sarc9371	UNCLASSIFIED	bone	bone_other	5.86	0.842
PCI-38	HNSC	aero_digestive_tract	head_and_neck	5.86	0.906
Detroit562	HNSC	aero_digestive_tract	head_and_neck	5.93	0.914
DND-41	ALL	blood	T_cell_leukemia	5.96	0.929
IOSE-75-16SV40	UNCLASSIFIED	urogenital_system	ovary	6.03	0.906
NCI-H1975	LUAD	lung	lung_NSCLC_adenocarcinoma	6.06	0.889
SW900	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	6.1	0.888
MDA-MB-436	BRCA	breast	breast	6.1	0.876
JHH-2	LIHC	digestive_system	liver	6.1	0.899
COR-L23	UNCLASSIFIED	lung	lung_NSCLC_large_cell	6.14	0.915
SNU-C2B	COREAD	digestive_system	large_intestine	6.14	0.871
BFTC-909	KIRC	kidney	kidney	6.28	0.916
NCI-H2818	MESO	lung	mesothelioma	6.31	0.908
LOUCY	ALL	blood	lymphoblastic_T_cell_leukaemia	6.31	0.948
HCC-78	LUAD	lung	lung_NSCLC_adenocarcinoma	6.33	0.889
ESS-1	UNCLASSIFIED	urogenital_system	endometrium	6.35	0.93
CCRF-CEM	ALL	blood	lymphoblastic_leukemia	6.36	0.943
OE33	ESCA	aero_digestive_tract	oesophagus	6.37	0.887
Hs-746T	STAD	digestive_system	stomach	6.38	0.871
J82	BLCA	urogenital_system	bladder	6.4	0.914
NB7	NB	nervous_system	neuroblastoma	6.41	0.906
MFE-319	UCEC	urogenital_system	endometrium	6.41	0.918
SK-N-FI	NB	nervous_system	neuroblastoma	6.42	0.914
HCC1428	BRCA	breast	breast	6.44	0.9
RO82-W-1	THCA	thyroid	thyroid	6.45	0.878
HT-115	COREAD	digestive_system	large_intestine	6.46	0.928
TE-15	ESCA	aero_digestive_tract	oesophagus	6.46	0.896
THP-1	LAML	blood	acute_myeloid_leukaemia	6.49	0.931
NCI-H2591	MESO	lung	mesothelioma	6.5	0.876
ECC10	UNCLASSIFIED	digestive_system	stomach	6.54	0.908
TE-11	ESCA	aero_digestive_tract	oesophagus	6.59	0.93
SW1573	LUAD	lung	lung_NSCLC_adenocarcinoma	6.62	0.873
KOPN-8	UNCLASSIFIED	blood	B_cell_leukemia	6.62	0.942
ML-1	THCA	thyroid	thyroid	6.64	0.893
CS1	UNCLASSIFIED	bone	bone_other	6.71	0.9
PEO1	OV	urogenital_system	ovary	6.73	0.91
YAPC	PAAD	pancreas	pancreas	6.76	0.885
VM-CUB-1	BLCA	urogenital_system	bladder	6.8	0.923
BOKU	UNCLASSIFIED	urogenital_system	cervix	6.81	0.89
ESO51	ESCA	aero_digestive_tract	oesophagus	6.85	0.87
8-MG-BA	GBM	nervous_system	glioma	6.85	0.928
HLE	LIHC	digestive_system	liver	6.87	0.927
OVCAR-8	OV	urogenital_system	ovary	6.95	0.937
NCI-H2810	MESO	lung	mesothelioma	6.98	0.903
LU-99A	UNCLASSIFIED	lung	lung_NSCLC_large_cell	6.99	0.921
HeLa	CESC	urogenital_system	cervix	7.02	0.927
HOS	UNCLASSIFIED	bone	osteosarcoma	7.05	0.95
NCI-H226	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	7.07	0.912
OVKATE	OV	urogenital_system	ovary	7.09	0.846
LB996-RCC	KIRC	kidney	kidney	7.1	0.898
GDM-1	LAML	blood	acute_myeloid_leukaemia	7.11	0.927
OMC-1	CESC	urogenital_system	cervix	7.12	0.914
SKN-3	HNSC	aero_digestive_tract	head_and_neck	7.13	0.897
C-4-I	CESC	urogenital_system	cervix	7.16	0.909
RCC-MF	KIRC	kidney	kidney	7.21	0.884
D-566MG	GBM	nervous_system	glioma	7.26	0.924
ETK-1	UNCLASSIFIED	digestive_system	biliary_tract	7.27	0.903
OCI-M1	LAML	blood	acute_myeloid_leukaemia	7.33	0.971
SNU-61	COREAD	digestive_system	large_intestine	7.34	0.884
KYSE-520	ESCA	aero_digestive_tract	oesophagus	7.37	0.882
VMRC-RCZ	KIRC	kidney	kidney	7.38	0.9
MKN7	STAD	digestive_system	stomach	7.39	0.88
CAL-51	BRCA	breast	breast	7.47	0.947
SIMA	NB	nervous_system	neuroblastoma	7.5	0.905
A388	UNCLASSIFIED	skin	skin_other	7.52	0.904
COLO-680N	ESCA	aero_digestive_tract	oesophagus	7.6	0.9
HDQ-P1	BRCA	breast	breast	7.6	0.899
OE19	ESCA	aero_digestive_tract	oesophagus	7.65	0.907
NCI-H2373	MESO	lung	mesothelioma	7.66	0.893
NCI-H1793	LUAD	lung	lung_NSCLC_adenocarcinoma	7.81	0.878
GAMG	LGG	nervous_system	glioma	7.84	0.919
KYSE-180	ESCA	aero_digestive_tract	oesophagus	7.84	0.933
SU-DHL-16	DLBC	blood	B_cell_lymphoma	7.89	0.986
NCI-H2286	UNCLASSIFIED	lung	lung_small_cell_carcinoma	8	0.923
RH-18	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	8.03	0.908
SNU-5	STAD	digestive_system	stomach	8.05	0.925
Caov-4	OV	urogenital_system	ovary	8.06	0.876
NCI-H2085	LUAD	lung	lung_NSCLC_adenocarcinoma	8.09	0.917
KYSE-270	ESCA	aero_digestive_tract	oesophagus	8.16	0.954
DoTc2-4510	CESC	urogenital_system	cervix	8.16	0.936
KGN	UNCLASSIFIED	urogenital_system	ovary	8.17	0.902
JJN-3	MM	blood	haematopoietic_neoplasm_other	8.22	0.961
MC-1010	UNCLASSIFIED	blood	acute_myeloid_leukaemia	8.29	0.913
FU-OV-1	OV	urogenital_system	ovary	8.31	0.892
STS-0421	UNCLASSIFIED	soft_tissue	soft_tissue_other	8.39	0.908
NOS-1	UNCLASSIFIED	bone	osteosarcoma	8.41	0.902
OSC-19	HNSC	aero_digestive_tract	head_and_neck	8.45	0.925
H3255	LUAD	lung	lung_NSCLC_adenocarcinoma	8.48	0.906
JHU-011	HNSC	aero_digestive_tract	head_and_neck	8.51	0.934
MONO-MAC-6	LAML	blood	acute_myeloid_leukaemia	8.54	0.923
Hs-445	UNCLASSIFIED	blood	Hodgkin_lymphoma	8.57	0.943
D-423MG	GBM	nervous_system	glioma	8.57	0.904
PCI-6A	HNSC	aero_digestive_tract	head_and_neck	8.58	0.934
NH-12	NB	nervous_system	neuroblastoma	8.64	0.915
NCI-H838	LUAD	lung	lung_NSCLC_adenocarcinoma	8.65	0.926
MOLT-4	ALL	blood	lymphoblastic_leukemia	8.7	0.966
CAS-1	GBM	nervous_system	glioma	8.73	0.89
NCI-H522	LUAD	lung	lung_NSCLC_adenocarcinoma	8.82	0.909
JVM-2	CLL	blood	lymphoid_neoplasm_other	8.84	0.905
SNU-398	LIHC	digestive_system	liver	8.86	0.928
TE-12	ESCA	aero_digestive_tract	oesophagus	8.91	0.907
NCI-H2869	MESO	lung	mesothelioma	8.92	0.904
MC116	DLBC	blood	B_cell_lymphoma	8.94	0.998
MKN45	STAD	digestive_system	stomach	8.96	0.902
NCI-H1573	LUAD	lung	lung_NSCLC_adenocarcinoma	8.98	0.938
ES8	UNCLASSIFIED	bone	ewings_sarcoma	9.03	0.946
PWR-1E	PRAD	urogenital_system	prostate	9.03	0.934
HCC1395	BRCA	breast	breast	9.11	0.909
COR-L32	SCLC	lung	lung_small_cell_carcinoma	9.13	0.834
Set2	UNCLASSIFIED	-	-	9.17	0.973
SLVL	DLBC	blood	B_cell_lymphoma	9.2	0.927
TE-9	ESCA	aero_digestive_tract	oesophagus	9.45	0.931
NCI-H508	COREAD	digestive_system	large_intestine	9.47	0.864
SF126	GBM	nervous_system	glioma	9.49	0.929
TE-4	ESCA	aero_digestive_tract	oesophagus	9.51	0.938
NCI-H2369	MESO	lung	mesothelioma	9.53	0.932
CAL-72	UNCLASSIFIED	bone	osteosarcoma	9.55	0.915
NB1	NB	nervous_system	neuroblastoma	9.55	0.924
A172	GBM	nervous_system	glioma	9.62	0.943
LAMA-84	LCML	blood	chronic_myeloid_leukaemia	9.62	0.935
KYAE-1	ESCA	aero_digestive_tract	oesophagus	9.64	0.923
42-MG-BA	GBM	nervous_system	glioma	9.77	0.929
NCI-H1581	UNCLASSIFIED	lung	lung_NSCLC_large_cell	9.78	0.951
HuH-7	LIHC	digestive_system	liver	9.87	0.939
LC-2-ad	LUAD	lung	lung_NSCLC_adenocarcinoma	9.93	0.936
BC-1	DLBC	blood	B_cell_lymphoma	9.95	0.964
no-10	LGG	nervous_system	glioma	10	0.912
NTERA-2-cl-D1	UNCLASSIFIED	urogenital_system	testis	10.1	0.941
SU-DHL-10	DLBC	blood	B_cell_lymphoma	10.1	0.996
NCI-H513	MESO	lung	mesothelioma	10.1	0.913
JVM-3	CLL	blood	lymphoid_neoplasm_other	10.1	0.938
KELLY	NB	nervous_system	neuroblastoma	10.2	0.954
HCC1806	UNCLASSIFIED	breast	breast	10.2	0.953
LNZTA3WT4	GBM	nervous_system	glioma	10.2	0.944
MES-SA	UNCLASSIFIED	urogenital_system	uterus	10.4	0.965
CTV-1	LAML	blood	acute_myeloid_leukaemia	10.4	0.975
OV-17R	OV	urogenital_system	ovary	10.4	0.897
TUR	DLBC	blood	B_cell_lymphoma	10.5	0.954
TGBC1TKB	UNCLASSIFIED	digestive_system	biliary_tract	10.5	0.943
CW-2	COREAD	digestive_system	large_intestine	10.5	0.931
CRO-AP2	DLBC	blood	B_cell_lymphoma	10.6	0.963
SBC-3	SCLC	lung	lung_small_cell_carcinoma	10.6	0.956
NCI-H650	LUAD	lung	lung_NSCLC_adenocarcinoma	10.7	0.929
NCI-H2228	LUAD	lung	lung_NSCLC_adenocarcinoma	10.7	0.889
GA-10	UNCLASSIFIED	blood	Burkitt_lymphoma	10.8	0.968
KYSE-510	ESCA	aero_digestive_tract	oesophagus	10.8	0.971
A4-Fuk	DLBC	blood	B_cell_lymphoma	10.9	0.938
IOSE-397	UNCLASSIFIED	urogenital_system	ovary	10.9	0.938
L-363	MM	blood	myeloma	11	0.965
G-402	UNCLASSIFIED	soft_tissue	soft_tissue_other	11	0.908
NCI-H2444	UNCLASSIFIED	lung	lung_NSCLC_not_specified	11.1	0.928
KMRC-20	KIRC	kidney	kidney	11.2	0.942
JHH-4	LIHC	digestive_system	liver	11.2	0.946
C2BBe1	COREAD	digestive_system	large_intestine	11.3	0.928
COLO-668	SCLC	lung	lung_small_cell_carcinoma	11.3	0.945
EMC-BAC-1	LUAD	lung	lung_NSCLC_adenocarcinoma	11.4	0.929
NCC010	KIRC	kidney	kidney	11.4	0.936
NCI-H28	MESO	lung	mesothelioma	11.4	0.91
HO-1-u-1	HNSC	aero_digestive_tract	head_and_neck	11.4	0.952
D-542MG	GBM	nervous_system	glioma	11.6	0.92
NCI-H596	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	11.6	0.914
KON	HNSC	aero_digestive_tract	head_and_neck	11.7	0.95
SF295	GBM	nervous_system	glioma	11.7	0.937
NCI-H2595	MESO	lung	mesothelioma	11.8	0.905
no-11	LGG	nervous_system	glioma	11.8	0.919
A704	KIRC	kidney	kidney	11.9	0.952
HPAC	PAAD	pancreas	pancreas	11.9	0.905
SU-DHL-4	DLBC	blood	B_cell_lymphoma	11.9	0.996
MHH-PREB-1	UNCLASSIFIED	blood	B_cell_leukemia	11.9	0.963
JM1	DLBC	blood	B_cell_lymphoma	12	0.97
Ramos-2G6-4C10	UNCLASSIFIED	blood	Burkitt_lymphoma	12	0.97
VMRC-MELG	SKCM	skin	melanoma	12.1	0.943
RERF-LC-KJ	LUAD	lung	lung_NSCLC_adenocarcinoma	12.1	0.945
G-401	UNCLASSIFIED	kidney	kidney	12.1	0.937
NCI-H2023	LUAD	lung	lung_NSCLC_adenocarcinoma	12.2	0.921
SU8686	PAAD	pancreas	pancreas	12.2	0.933
T98G	GBM	nervous_system	glioma	12.2	0.96
WSU-DLCL2	DLBC	blood	B_cell_lymphoma	12.2	0.975
KARPAS-299	UNCLASSIFIED	blood	anaplastic_large_cell_lymphoma	12.3	0.975
KM12	COREAD	digestive_system	large_intestine	12.3	0.939
huH-1	LIHC	digestive_system	liver	12.3	0.922
NCI-H3122	LUAD	lung	lung_NSCLC_adenocarcinoma	12.3	0.946
QIMR-WIL	LAML	blood	acute_myeloid_leukaemia	12.4	0.954
EFO-21	OV	urogenital_system	ovary	12.4	0.905
JHOS-4	OV	urogenital_system	ovary	12.6	0.904
A253	UNCLASSIFIED	aero_digestive_tract	head_and_neck	12.6	0.954
HCC1954	BRCA	breast	breast	12.7	0.932
NCI-H661	UNCLASSIFIED	lung	lung_NSCLC_large_cell	12.7	0.928
SK-OV-3	OV	urogenital_system	ovary	12.8	0.923
RPMI-6666	UNCLASSIFIED	blood	Hodgkin_lymphoma	12.9	0.929
RH-41	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	12.9	0.976
KP-N-YN	NB	nervous_system	neuroblastoma	12.9	0.939
MC-IXC	NB	nervous_system	neuroblastoma	13	0.994
HSC-39	STAD	digestive_system	stomach	13	0.972
LB831-BLC	BLCA	urogenital_system	bladder	13.1	0.95
ES6	UNCLASSIFIED	bone	ewings_sarcoma	13.1	0.926
KYM-1	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	13.1	0.973
CHSA8926	UNCLASSIFIED	bone	chondrosarcoma	13.2	0.908
CESS	LAML	blood	acute_myeloid_leukaemia	13.2	0.973
Mo-T	UNCLASSIFIED	blood	hairy_cell_leukaemia	13.3	0.95
SBC-5	SCLC	lung	lung_small_cell_carcinoma	13.4	0.98
CTB-1	DLBC	blood	B_cell_lymphoma	13.4	0.915
DJM-1	UNCLASSIFIED	skin	skin_other	13.5	0.955
CAL-120	BRCA	breast	breast	13.6	0.923
697	UNCLASSIFIED	blood	lymphoblastic_leukemia	13.7	0.983
NCI-H23	LUAD	lung	lung_NSCLC_adenocarcinoma	13.7	0.956
NALM-6	UNCLASSIFIED	blood	B_cell_leukemia	13.9	0.978
GCT	UNCLASSIFIED	soft_tissue	soft_tissue_other	13.9	0.964
H4	LGG	nervous_system	glioma	14	0.957
RCC-FG2	KIRC	kidney	kidney	14.1	0.925
RPMI-8402	ALL	blood	lymphoblastic_T_cell_leukaemia	14.1	0.978
MHH-CALL-2	UNCLASSIFIED	blood	B_cell_leukemia	14.1	0.995
SK-MG-1	GBM	nervous_system	glioma	14.1	0.954
KARPAS-422	DLBC	blood	B_cell_lymphoma	14.2	0.957
PCI-30	HNSC	aero_digestive_tract	head_and_neck	14.3	0.931
Jurkat	ALL	blood	T_cell_leukemia	14.3	0.981
HCC1937	BRCA	breast	breast	14.3	0.938
YH-13	GBM	nervous_system	glioma	14.3	0.949
WIL2-NS	UNCLASSIFIED	blood	lymphoid_neoplasm_other	14.5	0.982
FTC-133	THCA	thyroid	thyroid	14.5	0.944
U-698-M	UNCLASSIFIED	blood	B_cell_leukemia	14.6	0.957
IGROV-1	OV	urogenital_system	ovary	14.6	0.91
RCC-ER	KIRC	kidney	kidney	14.7	0.942
NCI-H1993	LUAD	lung	lung_NSCLC_adenocarcinoma	14.7	0.923
HCC-827	LUAD	lung	lung_NSCLC_adenocarcinoma	14.7	0.94
HEC-1	UCEC	urogenital_system	endometrium	14.8	0.961
RT4	BLCA	urogenital_system	bladder	14.8	0.95
IOSE-523(-)	UNCLASSIFIED	urogenital_system	ovary	14.8	0.969
PC-14	LUAD	lung	lung_NSCLC_adenocarcinoma	14.9	0.971
NCI-H1755	LUAD	lung	lung_NSCLC_adenocarcinoma	15	0.94
NEC8	UNCLASSIFIED	urogenital_system	testis	15.2	0.978
DMS-114	SCLC	lung	lung_small_cell_carcinoma	15.2	0.941
Sci-1	UNCLASSIFIED	blood	B_cell_lymphoma	15.4	0.98
IST-SL1	SCLC	lung	lung_small_cell_carcinoma	15.4	0.955
L-1236	UNCLASSIFIED	blood	Hodgkin_lymphoma	15.4	0.979
RS4-11	ALL	blood	leukemia	15.6	0.97
NCI-H1155	UNCLASSIFIED	lung	lung_NSCLC_large_cell	15.6	0.983
JHH-6	LIHC	digestive_system	liver	15.6	0.957
TC-71	UNCLASSIFIED	bone	ewings_sarcoma	15.7	0.982
KINGS-1	LGG	nervous_system	glioma	15.7	0.922
CaR-1	COREAD	digestive_system	large_intestine	15.7	0.91
SW156	KIRC	kidney	kidney	15.8	0.947
BALL-1	UNCLASSIFIED	blood	B_cell_leukemia	15.8	0.997
SKG-IIIa	CESC	urogenital_system	cervix	15.8	0.925
DG-75	UNCLASSIFIED	blood	Burkitt_lymphoma	15.9	0.958
MHH-ES-1	UNCLASSIFIED	bone	ewings_sarcoma	15.9	0.961
ESO26	ESCA	aero_digestive_tract	oesophagus	16	0.967
M059J	GBM	nervous_system	glioma	16	0.95
SU-DHL-6	DLBC	blood	B_cell_lymphoma	16.1	0.995
NCI-H1651	LUAD	lung	lung_NSCLC_adenocarcinoma	16.3	0.951
LC4-1	ALL	blood	lymphoblastic_leukemia	16.4	0.949
Raji	UNCLASSIFIED	blood	Burkitt_lymphoma	16.4	0.969
KARPAS-231	UNCLASSIFIED	blood	B_cell_leukemia	16.5	0.991
IMR-5	NB	nervous_system	neuroblastoma	16.6	0.982
IOSE-364(-)	UNCLASSIFIED	urogenital_system	ovary	16.6	0.968
NBsusSR	UNCLASSIFIED	nervous_system	neuroblastoma	16.7	0.974
SK-N-DZ	NB	nervous_system	neuroblastoma	16.7	0.963
EKVX	LUAD	lung	lung_NSCLC_adenocarcinoma	16.9	0.863
MPP-89	MESO	lung	mesothelioma	17	0.932
MLMA	UNCLASSIFIED	blood	hairy_cell_leukaemia	17.1	0.961
D-247MG	GBM	nervous_system	glioma	17.2	0.926
NB6	NB	nervous_system	neuroblastoma	17.2	0.939
SW1783	LGG	nervous_system	glioma	17.3	0.974
NCI-H1650	LUAD	lung	lung_NSCLC_adenocarcinoma	17.3	0.932
P32-ISH	UNCLASSIFIED	blood	Burkitt_lymphoma	17.4	0.995
TASK1	UNCLASSIFIED	nervous_system	nervous_system_other	17.8	0.982
SW684	UNCLASSIFIED	soft_tissue	fibrosarcoma	17.8	0.919
NCI-H146	SCLC	lung	lung_small_cell_carcinoma	17.8	0.989
5637	BLCA	urogenital_system	bladder	17.9	0.975
NCI-H847	SCLC	lung	lung_small_cell_carcinoma	17.9	0.987
RH-1	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	17.9	0.984
Hs-683	LGG	nervous_system	glioma	18	0.962
EW-16	UNCLASSIFIED	bone	ewings_sarcoma	18	0.959
ALL-PO	ALL	blood	lymphoblastic_leukemia	18	0.958
EJM	MM	blood	lymphoid_neoplasm_other	18.1	0.984
SU-DHL-8	DLBC	blood	B_cell_lymphoma	18.1	0.972
SF268	GBM	nervous_system	glioma	18.2	0.956
RC-K8	DLBC	blood	B_cell_lymphoma	18.2	0.98
639-V	BLCA	urogenital_system	bladder	18.2	0.982
SUP-HD1	UNCLASSIFIED	blood	Hodgkin_lymphoma	18.3	0.97
OCUB-M	BRCA	breast	breast	18.3	0.98
MOG-G-CCM	LGG	nervous_system	glioma	18.4	0.947
NAMALWA	UNCLASSIFIED	blood	Burkitt_lymphoma	18.4	0.984
BL-41	UNCLASSIFIED	blood	Burkitt_lymphoma	18.4	0.994
IM-95	STAD	digestive_system	stomach	18.4	0.957
ARH-77	MM	blood	myeloma	18.4	0.969
UACC-893	BRCA	breast	breast	18.5	0.933
SK-N-SH	NB	nervous_system	neuroblastoma	18.5	0.966
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	18.5	0.95
MFE-296	UCEC	urogenital_system	endometrium	18.6	0.957
SNU-1	STAD	digestive_system	stomach	18.7	0.962
KE-37	ALL	blood	lymphoblastic_leukemia	18.8	0.994
SK-NEP-1	UNCLASSIFIED	kidney	kidney	18.8	0.972
MDA-MB-361	BRCA	breast	breast	18.9	0.967
MDA-MB-415	BRCA	breast	breast	18.9	0.932
ALL-SIL	ALL	blood	T_cell_leukemia	18.9	0.982
L-540	UNCLASSIFIED	blood	Hodgkin_lymphoma	18.9	0.979
COR-L321	UNCLASSIFIED	lung	lung_other	19	0.966
SHP-77	SCLC	lung	lung_small_cell_carcinoma	19.1	0.978
NB13	NB	nervous_system	neuroblastoma	19.1	0.979
HuTu-80	UNCLASSIFIED	digestive_system	digestive_system_other	19.1	0.986
HCC1187	BRCA	breast	breast	19.2	0.972
P30-OHK	ALL	blood	lymphoblastic_leukemia	19.2	0.986
EW-7	UNCLASSIFIED	bone	ewings_sarcoma	19.3	0.98
A431	UNCLASSIFIED	skin	skin_other	19.4	0.971
NCI-H2066	SCLC	lung	lung_small_cell_carcinoma	19.5	0.9
RCH-ACV	UNCLASSIFIED	blood	B_cell_leukemia	19.5	0.987
COLO-800	SKCM	skin	melanoma	19.6	0.97
NCI-H1688	SCLC	lung	lung_small_cell_carcinoma	19.6	0.956
NCI-H211	SCLC	lung	lung_small_cell_carcinoma	19.7	0.97
MRK-nu-1	BRCA	breast	breast	19.9	0.976
NCI-H1048	SCLC	lung	lung_small_cell_carcinoma	20.1	0.979
CMK	LAML	blood	acute_myeloid_leukaemia	20.4	0.985
ES1	UNCLASSIFIED	bone	ewings_sarcoma	20.6	0.97
MFM-223	BRCA	breast	breast	20.6	0.969
T84	COREAD	digestive_system	large_intestine	20.7	0.966
MC-CAR	MM	blood	haematopoietic_neoplasm_other	20.9	0.98
LU-135	SCLC	lung	lung_small_cell_carcinoma	20.9	0.987
HCT-15	COREAD	digestive_system	large_intestine	21	0.962
SiHa	CESC	urogenital_system	cervix	21.3	0.954
NCI-H1105	SCLC	lung	lung_small_cell_carcinoma	21.4	0.988
BT-20	BRCA	breast	breast	21.6	0.947
P12-ICHIKAWA	ALL	blood	lymphoblastic_T_cell_leukaemia	21.6	0.994
RL	DLBC	blood	B_cell_lymphoma	21.6	0.978
GB-1	GBM	nervous_system	glioma	21.9	0.953
SUP-B8	UNCLASSIFIED	blood	B_cell_leukemia	21.9	0.971
ES7	UNCLASSIFIED	bone	ewings_sarcoma	22	0.967
HuO9	UNCLASSIFIED	bone	osteosarcoma	22.2	0.96
MEC-1	UNCLASSIFIED	blood	B_cell_leukemia	22.7	0.967
KARPAS-1106P	DLBC	blood	B_cell_lymphoma	23	0.99
DEL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	23	0.993
KATOIII	STAD	digestive_system	stomach	23.4	0.98
HEL	LAML	blood	acute_myeloid_leukaemia	23.4	0.989
SBC-1	SCLC	lung	lung_small_cell_carcinoma	23.6	0.975
NU-DUL-1	DLBC	blood	B_cell_lymphoma	23.8	0.992
VMRC-LCD	LUAD	lung	lung_NSCLC_adenocarcinoma	23.8	0.989
NCI-H2722	MESO	lung	mesothelioma	23.9	0.955
LN-405	GBM	nervous_system	glioma	24.1	0.95
EW-1	UNCLASSIFIED	bone	ewings_sarcoma	24.1	0.981
SUP-T1	ALL	blood	lymphoblastic_T_cell_leukaemia	24.3	0.981
SK-MEL-31	SKCM	skin	melanoma	24.4	0.949
WSU-NHL	UNCLASSIFIED	blood	lymphoid_neoplasm_other	24.5	0.985
BL-70	UNCLASSIFIED	blood	Burkitt_lymphoma	25.1	0.991
KMS-11	MM	blood	myeloma	25.1	0.988
NCI-H1838	LUAD	lung	lung_NSCLC_adenocarcinoma	25.3	0.955
A204	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	25.3	0.949
CRO-AP3	UNCLASSIFIED	blood	B_cell_lymphoma	25.5	0.989
NCI-H1648	LUAD	lung	lung_NSCLC_adenocarcinoma	25.6	0.968
HSC-2	HNSC	aero_digestive_tract	head_and_neck	25.8	0.981
HDLM-2	UNCLASSIFIED	blood	Hodgkin_lymphoma	26.1	0.976
EVSA-T	BRCA	breast	breast	26.1	0.988
LN-18	GBM	nervous_system	glioma	26.2	0.993
UMC-11	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	26.2	0.985
JEKO-1	DLBC	blood	B_cell_lymphoma	26.3	0.979
KYSE-150	ESCA	aero_digestive_tract	oesophagus	26.4	0.979
PC-3_[JPC-3]	LUAD	lung	lung_NSCLC_adenocarcinoma	26.6	0.948
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	27.3	0.956
HGC-27	STAD	digestive_system	stomach	27.3	0.99
HCC1500	BRCA	breast	breast	27.7	0.972
NCI-H841	SCLC	lung	lung_small_cell_carcinoma	27.7	0.975
KARPAS-45	ALL	blood	lymphoblastic_leukemia	27.7	0.991
PANC-08-13	PAAD	pancreas	pancreas	27.9	0.953
TGW	NB	nervous_system	neuroblastoma	28	0.989
Farage	DLBC	blood	B_cell_lymphoma	28	0.992
Calu-3	LUAD	lung	lung_NSCLC_adenocarcinoma	28.2	0.954
NCI-H720	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	28.3	0.984
NCI-H835	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	28.5	0.981
OPM-2	MM	blood	myeloma	29.1	0.993
HARA	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	29.1	0.963
TK	DLBC	blood	B_cell_lymphoma	29.6	0.985
ES3	UNCLASSIFIED	bone	ewings_sarcoma	29.6	0.973
KM-H2	UNCLASSIFIED	blood	Hodgkin_lymphoma	29.8	0.991
KLE	UCEC	urogenital_system	endometrium	29.8	0.935
NB14	NB	nervous_system	neuroblastoma	29.8	0.982
KYSE-50	ESCA	aero_digestive_tract	oesophagus	29.9	0.985
ST486	UNCLASSIFIED	blood	Burkitt_lymphoma	30.2	0.988
ES5	UNCLASSIFIED	bone	ewings_sarcoma	30.2	0.965
NCI-H1781	LUAD	lung	lung_NSCLC_adenocarcinoma	30.6	0.978
ATN-1	ALL	blood	lymphoblastic_T_cell_leukaemia	30.6	0.984
G-292-Clone-A141B1	UNCLASSIFIED	bone	osteosarcoma	31.3	0.933
DSH1	BLCA	urogenital_system	bladder	31.5	0.982
YT	ALL	blood	lymphoid_neoplasm_other	31.8	0.991
NCI-H1304	SCLC	lung	lung_small_cell_carcinoma	32	0.972
COLO-320-HSR	COREAD	digestive_system	large_intestine	32	0.99
NCC021	KIRC	kidney	kidney	32.2	0.965
EW-11	UNCLASSIFIED	bone	ewings_sarcoma	32.2	0.956
LP-1	MM	blood	myeloma	32.4	0.993
COR-L88	SCLC	lung	lung_small_cell_carcinoma	32.5	0.964
Daudi	UNCLASSIFIED	blood	Burkitt_lymphoma	33	0.99
NCI-H1770	UNCLASSIFIED	lung	lung_NSCLC_not_specified	33.3	0.989
LU-65	UNCLASSIFIED	lung	lung_NSCLC_large_cell	33.7	0.965
NCI-H82	SCLC	lung	lung_small_cell_carcinoma	33.9	0.984
PC-3	PRAD	urogenital_system	prostate	33.9	0.963
NCI-H2081	SCLC	lung	lung_small_cell_carcinoma	34.4	0.975
COLO-824	BRCA	breast	breast	34.6	0.979
EB2	UNCLASSIFIED	blood	Burkitt_lymphoma	34.7	0.988
NCI-H1395	LUAD	lung	lung_NSCLC_adenocarcinoma	34.9	0.956
NCI-H1876	SCLC	lung	lung_small_cell_carcinoma	34.9	0.98
JiyoyeP-2003	UNCLASSIFIED	blood	Burkitt_lymphoma	35.1	0.99
22RV1	PRAD	urogenital_system	prostate	35.2	0.963
PF-382	ALL	blood	lymphoblastic_T_cell_leukaemia	35.4	0.991
LNCaP-Clone-FGC	PRAD	urogenital_system	prostate	35.5	0.97
BE-13	ALL	blood	lymphoblastic_leukemia	35.6	0.986
BEN	UNCLASSIFIED	lung	lung_NSCLC_not_specified	36	0.97
ES4	UNCLASSIFIED	bone	ewings_sarcoma	36.4	0.97
HH	UNCLASSIFIED	blood	T_cell_leukemia	36.4	0.958
SJRH30	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	36.5	0.979
