Cell line	TCGA classification	Tissue	Tissue sub-type	IC50	AUC
Sci-1	UNCLASSIFIED	blood	B_cell_lymphoma	36.7	0.992
Hs-939-T	SKCM	skin	melanoma	36.8	0.969
Daoy	MB	nervous_system	medulloblastoma	36.9	0.986
KU-19-19	BLCA	urogenital_system	bladder	37.1	0.977
NCI-H290	MESO	lung	mesothelioma	37.1	0.985
RH-1	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	37.1	0.992
MFE-296	UCEC	urogenital_system	endometrium	37.5	0.971
NCI-H647	UNCLASSIFIED	lung	lung_NSCLC_not_specified	37.8	0.974
A388	UNCLASSIFIED	skin	skin_other	37.9	0.966
ASH-3	THCA	thyroid	thyroid	37.9	0.978
OPM-2	MM	blood	myeloma	38	0.994
NCI-H650	LUAD	lung	lung_NSCLC_adenocarcinoma	38.1	0.969
NCI-H82	SCLC	lung	lung_small_cell_carcinoma	38.1	0.982
MHH-PREB-1	UNCLASSIFIED	blood	B_cell_leukemia	38.2	0.987
TE-6	ESCA	aero_digestive_tract	oesophagus	38.5	0.964
NCI-H1341	SCLC	lung	lung_small_cell_carcinoma	38.5	0.991
C2BBe1	COREAD	digestive_system	large_intestine	38.5	0.966
NCI-H1092	SCLC	lung	lung_small_cell_carcinoma	38.5	0.977
MONO-MAC-6	LAML	blood	acute_myeloid_leukaemia	38.6	0.974
ES-2	UNCLASSIFIED	urogenital_system	ovary	38.7	0.989
HCC2998	COREAD	digestive_system	large_intestine	38.9	0.98
Sarc9371	UNCLASSIFIED	bone	bone_other	39	0.934
L-428	UNCLASSIFIED	blood	Hodgkin_lymphoma	39.1	0.988
NCI-H2227	SCLC	lung	lung_small_cell_carcinoma	39.2	0.968
647-V	BLCA	urogenital_system	bladder	39.3	0.978
SK-GT-4	ESCA	aero_digestive_tract	oesophagus	39.3	0.959
CAL-12T	UNCLASSIFIED	lung	lung_NSCLC_not_specified	39.3	0.969
HCC202	BRCA	breast	breast	39.7	0.948
NCI-H1792	LUAD	lung	lung_NSCLC_adenocarcinoma	40	0.987
KARPAS-620	MM	blood	haematopoietic_neoplasm_other	40.3	0.991
NCI-H2122	LUAD	lung	lung_NSCLC_adenocarcinoma	40.5	0.984
OC-314	OV	urogenital_system	ovary	40.5	0.991
COLO-320-HSR	COREAD	digestive_system	large_intestine	40.6	0.99
RKN	UNCLASSIFIED	urogenital_system	ovary	40.7	0.974
UACC-62	SKCM	skin	melanoma	40.7	0.98
IM-9	MM	blood	myeloma	40.8	0.99
MDA-MB-436	BRCA	breast	breast	40.9	0.959
CADO-ES1	UNCLASSIFIED	bone	ewings_sarcoma	41	0.977
AMO-1	MM	blood	haematopoietic_neoplasm_other	41	0.991
NCC021	KIRC	kidney	kidney	41.2	0.966
HCC-78	LUAD	lung	lung_NSCLC_adenocarcinoma	41.3	0.966
EJM	MM	blood	lymphoid_neoplasm_other	41.7	0.993
VMRC-LCD	LUAD	lung	lung_NSCLC_adenocarcinoma	41.8	0.993
RC-K8	DLBC	blood	B_cell_lymphoma	42	0.99
S-117	UNCLASSIFIED	thyroid	thyroid	42.2	0.954
Raji	UNCLASSIFIED	blood	Burkitt_lymphoma	42.3	0.985
EVSA-T	BRCA	breast	breast	42.6	0.991
Ca-Ski	CESC	urogenital_system	cervix	42.7	0.971
no-11	LGG	nervous_system	glioma	42.9	0.961
DND-41	ALL	blood	T_cell_leukemia	42.9	0.99
NCI-H810	UNCLASSIFIED	lung	lung_NSCLC_large_cell	43.1	0.984
K-562	LCML	blood	chronic_myeloid_leukaemia	43.1	0.983
DSH1	BLCA	urogenital_system	bladder	43.2	0.984
U-87-MG	GBM	nervous_system	glioma	43.3	0.967
SJRH30	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	43.4	0.978
MM1S	MM	blood	myeloma	43.4	0.985
D-263MG	GBM	nervous_system	glioma	43.5	0.964
L-1236	UNCLASSIFIED	blood	Hodgkin_lymphoma	43.6	0.992
SW1783	LGG	nervous_system	glioma	43.7	0.988
TE-8	ESCA	aero_digestive_tract	oesophagus	44	0.975
KYAE-1	ESCA	aero_digestive_tract	oesophagus	44.2	0.972
IST-SL1	SCLC	lung	lung_small_cell_carcinoma	44.2	0.979
SK-N-AS	NB	nervous_system	neuroblastoma	44.5	0.969
NB1	NB	nervous_system	neuroblastoma	44.6	0.973
HuH-7	LIHC	digestive_system	liver	44.6	0.981
SLVL	DLBC	blood	B_cell_lymphoma	45.1	0.977
LB373-MEL-D	SKCM	skin	melanoma	45.2	0.982
TGW	NB	nervous_system	neuroblastoma	45.4	0.992
SK-MG-1	GBM	nervous_system	glioma	45.5	0.98
MC-CAR	MM	blood	haematopoietic_neoplasm_other	45.6	0.99
SK-N-DZ	NB	nervous_system	neuroblastoma	45.8	0.982
NCI-H2347	LUAD	lung	lung_NSCLC_adenocarcinoma	45.8	0.965
HSC-4	HNSC	aero_digestive_tract	head_and_neck	45.8	0.957
DMS-79	SCLC	lung	lung_small_cell_carcinoma	46.3	0.969
HCC-827	LUAD	lung	lung_NSCLC_adenocarcinoma	46.4	0.97
NCI-H841	SCLC	lung	lung_small_cell_carcinoma	46.6	0.981
NB13	NB	nervous_system	neuroblastoma	46.6	0.99
BICR10	HNSC	aero_digestive_tract	head_and_neck	47.3	0.97
SW1573	LUAD	lung	lung_NSCLC_adenocarcinoma	47.4	0.957
NB12	NB	nervous_system	neuroblastoma	47.5	0.958
NCI-H1963	SCLC	lung	lung_small_cell_carcinoma	47.7	0.992
Hs-578-T	BRCA	breast	breast	48.3	0.977
AU565	BRCA	breast	breast	48.5	0.974
RPMI-7951	SKCM	skin	melanoma	48.7	0.985
TGBC11TKB	STAD	digestive_system	stomach	48.8	0.991
IGR-37	SKCM	skin	melanoma	48.9	0.989
NCI-H508	COREAD	digestive_system	large_intestine	49.2	0.934
HCC1954	BRCA	breast	breast	49.3	0.971
UM-UC-3	BLCA	urogenital_system	bladder	49.5	0.987
LS-180	COREAD	digestive_system	large_intestine	49.6	0.972
HT	DLBC	blood	B_cell_lymphoma	49.7	0.989
CAL-72	UNCLASSIFIED	bone	osteosarcoma	49.7	0.97
NCI-H226	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	50.1	0.979
OE21	ESCA	aero_digestive_tract	oesophagus	50.3	0.957
451Lu	SKCM	skin	melanoma	50.3	0.986
NCI-H1770	UNCLASSIFIED	lung	lung_NSCLC_not_specified	50.5	0.992
PANC-03-27	PAAD	pancreas	pancreas	50.6	0.988
NY	UNCLASSIFIED	bone	osteosarcoma	51.2	0.984
JHH-6	LIHC	digestive_system	liver	51.2	0.982
SHP-77	SCLC	lung	lung_small_cell_carcinoma	51.3	0.991
HeLa	CESC	urogenital_system	cervix	51.4	0.987
HCC1428	BRCA	breast	breast	51.6	0.977
MN-60	UNCLASSIFIED	blood	B_cell_leukemia	51.9	0.981
NCI-H835	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	52.1	0.987
KNS-62	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	52.1	0.953
TE-11	ESCA	aero_digestive_tract	oesophagus	52.1	0.99
UMC-11	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	52.2	0.991
huH-1	LIHC	digestive_system	liver	52.4	0.967
SISO	CESC	urogenital_system	cervix	52.7	0.987
EB2	UNCLASSIFIED	blood	Burkitt_lymphoma	52.9	0.99
SW48	COREAD	digestive_system	large_intestine	53.1	0.984
HuP-T3	PAAD	pancreas	pancreas	53.2	0.969
GRANTA-519	DLBC	blood	B_cell_lymphoma	53.5	0.991
RCC-FG2	KIRC	kidney	kidney	53.6	0.965
PANC-08-13	PAAD	pancreas	pancreas	53.8	0.965
TK	DLBC	blood	B_cell_lymphoma	53.9	0.99
EGI-1	UNCLASSIFIED	digestive_system	biliary_tract	54.2	0.964
NCI-H1581	UNCLASSIFIED	lung	lung_NSCLC_large_cell	54.5	0.99
GDM-1	LAML	blood	acute_myeloid_leukaemia	54.5	0.987
COLO-741	UNCLASSIFIED	digestive_system	large_intestine	54.6	0.985
KYSE-450	ESCA	aero_digestive_tract	oesophagus	54.9	0.988
KYSE-50	ESCA	aero_digestive_tract	oesophagus	54.9	0.99
Hs-746T	STAD	digestive_system	stomach	55	0.962
THP-1	LAML	blood	acute_myeloid_leukaemia	55.2	0.991
SBC-1	SCLC	lung	lung_small_cell_carcinoma	55.3	0.987
SK-MEL-1	SKCM	skin	melanoma	55.4	0.993
SNU-C2B	COREAD	digestive_system	large_intestine	55.5	0.964
NCI-H1437	LUAD	lung	lung_NSCLC_adenocarcinoma	55.5	0.982
CL-11	COREAD	digestive_system	large_intestine	55.6	0.975
MSTO-211H	MESO	lung	mesothelioma	56.6	0.991
KATOIII	STAD	digestive_system	stomach	56.7	0.99
MCC13	UNCLASSIFIED	skin	Merkel_cell_carcinoma	56.8	0.992
VAL	DLBC	blood	B_cell_lymphoma	57.1	0.985
COLO-679	SKCM	skin	melanoma	57.1	0.977
CHSA8926	UNCLASSIFIED	bone	chondrosarcoma	57.2	0.957
SK-MEL-2	SKCM	skin	melanoma	57.2	0.982
UWB1.289	OV	urogenital_system	ovary	57.3	0.952
HC-1	UNCLASSIFIED	blood	hairy_cell_leukaemia	57.4	0.988
BOKU	UNCLASSIFIED	urogenital_system	cervix	57.6	0.972
A431	UNCLASSIFIED	skin	skin_other	57.7	0.988
RL	DLBC	blood	B_cell_lymphoma	57.7	0.99
LK-2	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	58.2	0.989
LS-1034	COREAD	digestive_system	large_intestine	58.3	0.978
KS-1	GBM	nervous_system	glioma	58.4	0.97
EFM-19	BRCA	breast	breast	58.5	0.952
LN-229	GBM	nervous_system	glioma	58.6	0.986
MEC-1	UNCLASSIFIED	blood	B_cell_leukemia	58.8	0.983
MDA-MB-361	BRCA	breast	breast	58.9	0.986
G-361	SKCM	skin	melanoma	59.1	0.988
ESO26	ESCA	aero_digestive_tract	oesophagus	59.3	0.989
KARPAS-422	DLBC	blood	B_cell_lymphoma	59.6	0.987
SNU-5	STAD	digestive_system	stomach	59.9	0.984
CTB-1	DLBC	blood	B_cell_lymphoma	60	0.963
RCC-MF	KIRC	kidney	kidney	60	0.967
RH-18	UNCLASSIFIED	soft_tissue	rhabdomyosarcoma	60.3	0.976
HCC70	BRCA	breast	breast	60.7	0.987
U-2-OS	UNCLASSIFIED	bone	osteosarcoma	60.7	0.98
CP50-MEL-B	SKCM	skin	melanoma	60.7	0.986
PA-TU-8988T	PAAD	pancreas	pancreas	60.7	0.986
SCLC-21H	UNCLASSIFIED	lung	lung_small_cell_carcinoma	61.2	0.981
LB2241-RCC	KIRC	kidney	kidney	61.9	0.978
OVCA433	OV	urogenital_system	ovary	62	0.979
Becker	GBM	nervous_system	glioma	62	0.978
NCI-H2029	SCLC	lung	lung_small_cell_carcinoma	62	0.992
HT-115	COREAD	digestive_system	large_intestine	62.2	0.991
ROS-50	UNCLASSIFIED	blood	B_cell_leukemia	62.2	0.969
JHOS-2	OV	urogenital_system	ovary	62.3	0.975
EM-2	LCML	blood	chronic_myeloid_leukaemia	62.4	0.978
A704	KIRC	kidney	kidney	62.4	0.988
SNU-81	COREAD	digestive_system	large_intestine	62.5	0.964
ACN	UNCLASSIFIED	nervous_system	neuroblastoma	62.5	0.987
FADU	HNSC	aero_digestive_tract	head_and_neck	63	0.988
UDSCC2	UNCLASSIFIED	aero_digestive_tract	head_and_neck	63.3	0.961
HCC2157	BRCA	breast	breast	63.6	0.983
CCK-81	COREAD	digestive_system	large_intestine	63.8	0.99
LS-123	COREAD	digestive_system	large_intestine	63.8	0.966
NCI-H2087	LUAD	lung	lung_NSCLC_adenocarcinoma	63.9	0.982
IPC-298	SKCM	skin	melanoma	64.3	0.988
NCI-H28	MESO	lung	mesothelioma	64.4	0.967
VMRC-MELG	SKCM	skin	melanoma	64.5	0.984
NCI-H187	SCLC	lung	lung_small_cell_carcinoma	64.9	0.981
BB65-RCC	KIRC	kidney	kidney	64.9	0.977
LS-513	COREAD	digestive_system	large_intestine	65.1	0.984
LNZTA3WT4	GBM	nervous_system	glioma	65.2	0.988
G-292-Clone-A141B1	UNCLASSIFIED	bone	osteosarcoma	65.2	0.95
GAK	SKCM	skin	melanoma	65.4	0.99
Hep3B2-1-7	LIHC	digestive_system	liver	65.4	0.987
MHH-NB-11	NB	nervous_system	neuroblastoma	65.4	0.981
SUP-B8	UNCLASSIFIED	blood	B_cell_leukemia	65.6	0.987
JHH-4	LIHC	digestive_system	liver	65.7	0.987
LB2518-MEL	SKCM	skin	melanoma	66	0.984
ME-1	LAML	blood	acute_myeloid_leukaemia	66.3	0.983
NCI-H2286	UNCLASSIFIED	lung	lung_small_cell_carcinoma	66.4	0.985
HT-1376	BLCA	urogenital_system	bladder	66.4	0.976
NCI-H1568	LUAD	lung	lung_NSCLC_adenocarcinoma	66.4	0.972
CA46	UNCLASSIFIED	blood	Burkitt_lymphoma	66.6	0.983
NCI-H720	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	66.8	0.992
SW1990	PAAD	pancreas	pancreas	67.6	0.977
HMV-II	SKCM	skin	melanoma	67.8	0.974
23132-87	STAD	digestive_system	stomach	67.9	0.985
NCI-H1304	SCLC	lung	lung_small_cell_carcinoma	68.1	0.982
SW13	ACC	kidney	adrenal_gland	68.3	0.986
A253	UNCLASSIFIED	aero_digestive_tract	head_and_neck	68.3	0.989
TE-4	ESCA	aero_digestive_tract	oesophagus	68.5	0.988
FTC-133	THCA	thyroid	thyroid	68.8	0.981
HuP-T4	PAAD	pancreas	pancreas	68.8	0.984
A4-Fuk	DLBC	blood	B_cell_lymphoma	69.2	0.985
DU-145	PRAD	urogenital_system	prostate	69.2	0.98
MZ1-PC	PAAD	pancreas	pancreas	69.3	0.973
PL4	PAAD	pancreas	pancreas	69.3	0.985
ME-180	CESC	urogenital_system	cervix	69.5	0.985
DMS-114	SCLC	lung	lung_small_cell_carcinoma	69.6	0.978
CL-40	COREAD	digestive_system	large_intestine	69.7	0.946
U-698-M	UNCLASSIFIED	blood	B_cell_leukemia	69.9	0.988
SW1710	BLCA	urogenital_system	bladder	69.9	0.986
HT-29	COREAD	digestive_system	large_intestine	70	0.988
SNU-C5	COREAD	digestive_system	large_intestine	70.2	0.981
NCI-H1694	SCLC	lung	lung_small_cell_carcinoma	70.3	0.988
SF126	GBM	nervous_system	glioma	70.3	0.984
GMS-10	GBM	nervous_system	glioma	70.4	0.988
SK-N-FI	NB	nervous_system	neuroblastoma	70.7	0.988
NCI-H3122	LUAD	lung	lung_NSCLC_adenocarcinoma	71.4	0.986
MKN28	STAD	digestive_system	stomach	71.5	0.986
OACp4C	ESCA	aero_digestive_tract	oesophagus	71.8	0.976
EHEB	CLL	blood	lymphoid_neoplasm_other	71.9	0.961
NCI-H446	SCLC	lung	lung_small_cell_carcinoma	72.1	0.984
HT-3	CESC	urogenital_system	cervix	72.4	0.987
PEO1	OV	urogenital_system	ovary	72.7	0.986
EC-GI-10	ESCA	aero_digestive_tract	oesophagus	72.8	0.989
COLO-668	SCLC	lung	lung_small_cell_carcinoma	72.9	0.988
NCI-H2369	MESO	lung	mesothelioma	73	0.986
OVCAR-5	OV	urogenital_system	ovary	73.2	0.977
WM1552C	SKCM	skin	melanoma	73.3	0.988
JHH-1	LIHC	digestive_system	liver	73.6	0.983
OVCAR-4	OV	urogenital_system	ovary	73.6	0.96
CAL-39	CESC	urogenital_system	cervix	73.9	0.986
KYSE-220	ESCA	aero_digestive_tract	oesophagus	74.2	0.985
NCI-H1648	LUAD	lung	lung_NSCLC_adenocarcinoma	74.4	0.985
LB831-BLC	BLCA	urogenital_system	bladder	74.7	0.987
TMK-1	STAD	digestive_system	stomach	74.8	0.985
PCI-15A	HNSC	aero_digestive_tract	head_and_neck	74.9	0.988
TGBC1TKB	UNCLASSIFIED	digestive_system	biliary_tract	75.7	0.989
KP-1N	PAAD	pancreas	pancreas	75.7	0.986
KMRC-1	KIRC	kidney	kidney	75.7	0.985
SF268	GBM	nervous_system	glioma	76.1	0.984
NCI-H2405	LUAD	lung	lung_NSCLC_adenocarcinoma	76.5	0.983
HCC-56	COREAD	digestive_system	large_intestine	76.6	0.987
NCI-H1395	LUAD	lung	lung_NSCLC_adenocarcinoma	77.1	0.97
EMC-BAC-1	LUAD	lung	lung_NSCLC_adenocarcinoma	77.5	0.981
SK-MEL-30	SKCM	skin	melanoma	77.6	0.986
Hs-683	LGG	nervous_system	glioma	77.6	0.988
HCT-15	COREAD	digestive_system	large_intestine	77.9	0.985
NCI-H2135	UNCLASSIFIED	lung	lung_NSCLC_not_specified	77.9	0.99
RERF-LC-KJ	LUAD	lung	lung_NSCLC_adenocarcinoma	78	0.987
SNU-182	LIHC	digestive_system	liver	78.1	0.986
BE2-M17	NB	nervous_system	neuroblastoma	78.2	0.987
JHH-2	LIHC	digestive_system	liver	78.5	0.985
CCF-STTG1	GBM	nervous_system	glioma	78.6	0.988
Mewo	SKCM	skin	melanoma	78.6	0.978
PANC-02-03	PAAD	pancreas	pancreas	78.7	0.978
SCaBER	UNCLASSIFIED	urogenital_system	bladder	79.3	0.981
NCI-H838	LUAD	lung	lung_NSCLC_adenocarcinoma	79.4	0.987
MMAc-SF	SKCM	skin	melanoma	79.5	0.986
CHP-126	NB	nervous_system	neuroblastoma	79.5	0.988
NCI-H1944	LUAD	lung	lung_NSCLC_adenocarcinoma	79.8	0.986
NCI-H2141	SCLC	lung	lung_small_cell_carcinoma	80.1	0.99
HCC2218	BRCA	breast	breast	80.3	0.975
NCI-H1781	LUAD	lung	lung_NSCLC_adenocarcinoma	80.4	0.989
HuCCT1	UNCLASSIFIED	digestive_system	biliary_tract	81	0.983
NCI-H520	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	81.1	0.988
NCI-H2126	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	81.1	0.973
HA7-RCC	KIRC	kidney	kidney	81.5	0.984
PA-TU-8902	PAAD	pancreas	pancreas	81.5	0.98
VCaP	PRAD	urogenital_system	prostate	81.5	0.987
LB771-HNC	HNSC	aero_digestive_tract	head_and_neck	81.8	0.976
DBTRG-05MG	GBM	nervous_system	glioma	81.8	0.98
TE-9	ESCA	aero_digestive_tract	oesophagus	81.9	0.987
TE-12	ESCA	aero_digestive_tract	oesophagus	82.4	0.978
U-266	MM	blood	myeloma	83.3	0.97
COLO-824	BRCA	breast	breast	83.4	0.989
SK-MES-1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	83.6	0.985
M14	SKCM	skin	melanoma	83.9	0.987
EPLC-272H	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	84.2	0.983
201T	LUAD	lung	lung_NSCLC_adenocarcinoma	84.5	0.976
LB1047-RCC	KIRC	kidney	kidney	84.5	0.983
VMRC-RCZ	KIRC	kidney	kidney	84.7	0.981
FU-OV-1	OV	urogenital_system	ovary	84.7	0.973
BxPC-3	PAAD	pancreas	pancreas	85.2	0.984
KP-2	PAAD	pancreas	pancreas	85.4	0.986
OVCA432	UNCLASSIFIED	urogenital_system	ovary	85.8	0.987
HuO-3N1	UNCLASSIFIED	bone	osteosarcoma	85.9	0.973
SNU-423	LIHC	digestive_system	liver	86	0.981
SK-MM-2	MM	blood	myeloma	86.2	0.987
RO82-W-1	THCA	thyroid	thyroid	86.2	0.975
CP66-MEL	SKCM	skin	melanoma	86.4	0.983
KM12	COREAD	digestive_system	large_intestine	86.5	0.985
SK-MEL-3	SKCM	skin	melanoma	87.3	0.982
NCI-H358	LUAD	lung	lung_NSCLC_adenocarcinoma	87.4	0.984
T84	COREAD	digestive_system	large_intestine	87.4	0.989
NCC010	KIRC	kidney	kidney	87.5	0.986
CPC-N	SCLC	lung	lung_small_cell_carcinoma	87.7	0.986
DiFi	COREAD	digestive_system	large_intestine	87.7	0.988
IA-LM	UNCLASSIFIED	lung	lung_NSCLC_large_cell	87.9	0.984
SNU-387	LIHC	digestive_system	liver	88.2	0.983
8305C	THCA	thyroid	thyroid	88.2	0.974
LC4-1	ALL	blood	lymphoblastic_leukemia	88.3	0.985
NCI-H2461	MESO	lung	mesothelioma	88.4	0.977
CL-34	COREAD	digestive_system	large_intestine	88.8	0.984
OMC-1	CESC	urogenital_system	cervix	89.1	0.988
OV-90	OV	urogenital_system	ovary	89.2	0.976
KP-N-YN	NB	nervous_system	neuroblastoma	89.5	0.985
RT4	BLCA	urogenital_system	bladder	89.6	0.987
NCI-H661	UNCLASSIFIED	lung	lung_NSCLC_large_cell	89.9	0.98
EFM-192A	BRCA	breast	breast	90	0.985
HCC38	BRCA	breast	breast	90.5	0.986
C-4-I	CESC	urogenital_system	cervix	90.6	0.986
BT-474	BRCA	breast	breast	91.4	0.984
KYSE-140	ESCA	aero_digestive_tract	oesophagus	92.1	0.984
C32	SKCM	skin	melanoma	92.1	0.987
HT55	COREAD	digestive_system	large_intestine	92.3	0.99
C3A	LIHC	digestive_system	liver	92.4	0.988
UACC-257	SKCM	skin	melanoma	92.6	0.978
NCI-H1436	SCLC	lung	lung_small_cell_carcinoma	92.7	0.983
HOP-92	UNCLASSIFIED	lung	lung_NSCLC_large_cell	92.8	0.983
MDA-MB-453	BRCA	breast	breast	93	0.985
GCIY	STAD	digestive_system	stomach	93.2	0.984
LOU-NH91	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	93.3	0.986
NCI-H1993	LUAD	lung	lung_NSCLC_adenocarcinoma	93.6	0.974
SJSA-1	UNCLASSIFIED	bone	bone_other	93.8	0.984
SK-MEL-24	SKCM	skin	melanoma	94	0.98
NCI-H1975	LUAD	lung	lung_NSCLC_adenocarcinoma	94.3	0.984
SNU-449	LIHC	digestive_system	liver	94.4	0.986
NCI-H747	COREAD	digestive_system	large_intestine	95	0.98
SCC-25	HNSC	aero_digestive_tract	head_and_neck	95.5	0.985
PL-21	LAML	blood	acute_myeloid_leukaemia	96	0.983
OSC-20	HNSC	aero_digestive_tract	head_and_neck	96.4	0.982
HCC1143	BRCA	breast	breast	96.4	0.971
22RV1	PRAD	urogenital_system	prostate	96.8	0.979
CAL-120	BRCA	breast	breast	97	0.977
TE-15	ESCA	aero_digestive_tract	oesophagus	97.5	0.985
OE19	ESCA	aero_digestive_tract	oesophagus	97.6	0.985
A498	KIRC	kidney	kidney	97.6	0.965
CaR-1	COREAD	digestive_system	large_intestine	97.8	0.965
SW626	OV	urogenital_system	ovary	97.9	0.982
NCI-H2342	LUAD	lung	lung_NSCLC_adenocarcinoma	98.6	0.986
RMG-I	UNCLASSIFIED	urogenital_system	ovary	98.7	0.983
U-118-MG	GBM	nervous_system	glioma	98.8	0.984
K2	SKCM	skin	melanoma	99	0.976
KGN	UNCLASSIFIED	urogenital_system	ovary	99.2	0.981
SW962	UNCLASSIFIED	urogenital_system	urogenital_system_other	99.5	0.98
NCI-H2731	MESO	lung	mesothelioma	99.8	0.984
DOV13	OV	urogenital_system	ovary	100	0.984
AsPC-1	PAAD	pancreas	pancreas	101	0.955
NCI-H69	SCLC	lung	lung_small_cell_carcinoma	101	0.986
NCI-H1755	LUAD	lung	lung_NSCLC_adenocarcinoma	101	0.984
COLO-678	COREAD	digestive_system	large_intestine	101	0.977
Calu-6	LUAD	lung	lung_NSCLC_adenocarcinoma	102	0.985
NCI-H1688	SCLC	lung	lung_small_cell_carcinoma	102	0.987
EB-3	UNCLASSIFIED	blood	Burkitt_lymphoma	103	0.984
COLO-680N	ESCA	aero_digestive_tract	oesophagus	103	0.983
NCI-H2052	MESO	lung	mesothelioma	103	0.978
OACM5-1	ESCA	aero_digestive_tract	oesophagus	104	0.986
CAL-85-1	BRCA	breast	breast	104	0.978
U-CH1	UNCLASSIFIED	-	-	104	0.974
NB17	NB	nervous_system	neuroblastoma	104	0.985
SW1271	SCLC	lung	lung_small_cell_carcinoma	104	0.985
TE-5	ESCA	aero_digestive_tract	oesophagus	104	0.984
SIMA	NB	nervous_system	neuroblastoma	105	0.985
TE-1	ESCA	aero_digestive_tract	oesophagus	106	0.979
COR-L88	SCLC	lung	lung_small_cell_carcinoma	106	0.983
RCC-ER	KIRC	kidney	kidney	106	0.986
KURAMOCHI	UNCLASSIFIED	urogenital_system	ovary	106	0.984
DMS-53	SCLC	lung	lung_small_cell_carcinoma	106	0.988
OE33	ESCA	aero_digestive_tract	oesophagus	107	0.983
NCI-H1703	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	108	0.982
CW-2	COREAD	digestive_system	large_intestine	108	0.988
CAS-1	GBM	nervous_system	glioma	108	0.974
RCC-AB	KIRC	kidney	kidney	108	0.978
D-336MG	LGG	nervous_system	glioma	108	0.979
HH	UNCLASSIFIED	blood	T_cell_leukemia	108	0.977
Calu-3	LUAD	lung	lung_NSCLC_adenocarcinoma	109	0.98
NCI-H2869	MESO	lung	mesothelioma	109	0.981
OVMIU	OV	urogenital_system	ovary	110	0.981
NCI-H727	UNCLASSIFIED	lung	lung_NSCLC_carcinoid	110	0.96
TK10	KIRC	kidney	kidney	110	0.983
NB6	NB	nervous_system	neuroblastoma	112	0.982
NCI-H1836	SCLC	lung	lung_small_cell_carcinoma	112	0.988
H3255	LUAD	lung	lung_NSCLC_adenocarcinoma	113	0.984
MDA-MB-175-VII	BRCA	breast	breast	114	0.988
NCI-H2373	MESO	lung	mesothelioma	114	0.981
ES6	UNCLASSIFIED	bone	ewings_sarcoma	115	0.982
KP-3	UNCLASSIFIED	pancreas	pancreas	115	0.984
MKN45	STAD	digestive_system	stomach	115	0.981
MDA-MB-330	BRCA	breast	breast	115	0.986
NCI-H2291	LUAD	lung	lung_NSCLC_adenocarcinoma	116	0.974
KNS-81-FD	LGG	nervous_system	glioma	117	0.977
NCI-H2452	MESO	lung	mesothelioma	120	0.984
SK-OV-3	OV	urogenital_system	ovary	120	0.982
NCI-H2722	MESO	lung	mesothelioma	120	0.984
HT-1197	BLCA	urogenital_system	bladder	122	0.985
MPP-89	MESO	lung	mesothelioma	122	0.98
SW756	CESC	urogenital_system	cervix	122	0.985
NCI-H1563	LUAD	lung	lung_NSCLC_adenocarcinoma	122	0.985
KNS-42	LGG	nervous_system	glioma	122	0.984
NCI-H345	SCLC	lung	lung_small_cell_carcinoma	123	0.99
CAL-78	UNCLASSIFIED	bone	chondrosarcoma	123	0.986
OS-RC-2	KIRC	kidney	kidney	124	0.973
HDQ-P1	BRCA	breast	breast	124	0.985
TT	THCA	thyroid	thyroid	125	0.975
YAPC	PAAD	pancreas	pancreas	125	0.983
no-10	LGG	nervous_system	glioma	125	0.983
SCC-9	HNSC	aero_digestive_tract	head_and_neck	126	0.982
SiHa	CESC	urogenital_system	cervix	128	0.987
T47D	BRCA	breast	breast	129	0.97
LU-165	SCLC	lung	lung_small_cell_carcinoma	129	0.988
NCI-H596	UNCLASSIFIED	lung	lung_NSCLC_adenocarcinoma	129	0.981
FLO-1	ESCA	aero_digestive_tract	oesophagus	130	0.974
LAN-6	NB	nervous_system	neuroblastoma	131	0.985
HUH-6-clone5	UNCLASSIFIED	digestive_system	liver	131	0.977
IGROV-1	OV	urogenital_system	ovary	132	0.973
SW1417	COREAD	digestive_system	large_intestine	132	0.987
COR-L95	SCLC	lung	lung_small_cell_carcinoma	133	0.987
D-542MG	GBM	nervous_system	glioma	133	0.984
KYSE-520	ESCA	aero_digestive_tract	oesophagus	134	0.979
NCI-H322M	LUAD	lung	lung_NSCLC_adenocarcinoma	134	0.984
RERF-LC-Sq1	LUSC	lung	lung_NSCLC_squamous_cell_carcinoma	135	0.973
BT-549	BRCA	breast	breast	135	0.977
CAPAN-2	PAAD	pancreas	pancreas	135	0.985
PANC-04-03	PAAD	pancreas	pancreas	136	0.967
BT-20	BRCA	breast	breast	136	0.984
